Date,Biomass,Hydropower,Wind_offshore,Wind_onshore,Photovoltaics,Other_renewable,Nuclear,Lignite,Hard_coal,Fossil_gas,Hydro_pumped_storage,Other_conventional
2019-07-22,98005.0,47708.75,77669.25,84547.75,197926.75,3725.75,150598.75,300159.25,115113.25,175865.25,19783.5,24868.25
2019-07-23,95762.25,51703.75,13655.25,53618.5,247084.25,3428.5,149804.0,322465.25,191465.5,186165.25,28311.0,23687.5
2019-07-24,91673.0,51392.5,44155.5,95167.0,242260.5,3278.75,148643.5,314153.0,202255.0,190499.0,31679.75,24141.75
2019-07-25,91419.75,51233.5,27865.75,127036.5,233515.75,3100.0,148023.25,311021.0,216292.75,197915.75,24514.25,31287.25
2019-07-26,93472.5,49976.5,91388.5,262171.25,226537.0,3075.5,145174.25,298806.5,137418.25,174066.75,24199.0,30342.0
2019-07-27,93021.75,49124.0,111466.75,315716.25,177754.25,3118.75,150522.5,220764.25,34311.75,122761.25,9624.25,30832.5
2019-07-28,95473.25,49076.25,71761.75,161779.75,136453.75,3177.5,176504.5,220375.5,31252.5,104287.0,10993.75,30078.75
2019-07-29,95932.5,53533.0,10764.75,95148.75,138741.75,3661.25,182083.25,274394.75,124304.75,184672.75,25805.25,30800.75
2019-07-30,96045.0,55863.75,11725.0,67239.25,174587.75,3750.5,181597.0,289350.5,141910.0,193467.0,16919.75,31100.25
2019-07-31,96584.25,53977.25,34037.25,118458.25,136148.75,3814.25,181464.75,294158.75,126421.25,191889.5,15614.0,30351.0
2019-08-01,97222.75,53553.25,20550.5,44444.25,192499.75,3821.75,182540.5,322723.75,120930.25,199177.25,22563.5,31973.0
2019-08-02,97620.5,54974.0,14957.75,43011.5,162912.5,3854.0,182396.25,328149.75,119873.5,199869.75,18767.75,36480.0
2019-08-03,98746.75,50965.0,21300.0,76898.0,159739.75,3683.75,182381.5,280341.5,62948.75,148066.25,8297.0,33000.25
2019-08-04,97950.75,48409.5,10858.75,43311.0,208494.0,3586.5,176103.0,227334.5,61594.75,113762.75,10797.75,31424.0
2019-08-05,97788.5,48697.5,17064.0,87132.25,143295.0,3650.25,180507.75,294932.0,118392.0,178811.5,22384.0,40145.25
2019-08-06,97408.0,51387.0,31973.0,126168.0,164893.25,3478.75,180758.0,312942.75,115480.75,196944.75,16777.25,39399.75
2019-08-07,96886.5,52274.75,49612.25,144292.75,106819.5,3643.5,180552.5,316187.0,113760.5,198195.75,15723.0,36520.5
2019-08-08,96869.0,54102.75,76008.75,260286.5,197424.25,3569.75,177064.75,238103.75,58614.5,155727.0,19982.5,25760.0
2019-08-09,95483.75,55725.5,57379.25,126913.5,168494.25,3846.0,162189.0,274404.25,91618.5,196889.0,24606.5,40082.0
2019-08-10,93565.5,53124.25,107583.5,497589.0,130718.75,3559.0,138312.0,123924.5,39888.0,62389.25,17782.5,37176.0
2019-08-11,95130.25,49695.25,124476.75,278698.0,203961.0,3530.75,138310.0,134068.75,41144.5,68255.75,17156.25,40089.5
2019-08-12,95498.75,53034.25,85991.5,184853.0,132030.0,3763.0,156929.25,230438.0,87040.0,173994.0,21784.5,40947.0
2019-08-13,94755.75,56484.75,35284.0,221621.0,160704.0,3598.5,153543.0,223058.0,83631.5,184557.5,17628.0,39156.0
2019-08-14,95037.25,57532.25,51166.5,121322.0,200307.0,3581.0,154471.25,209561.5,83894.75,177633.0,27444.0,39348.75
2019-08-15,94233.5,54185.5,84103.25,309922.25,110686.5,3576.25,179011.25,193872.75,62421.75,123425.0,13663.0,38960.75
2019-08-16,97956.0,55286.25,58251.5,156596.0,183870.25,3659.5,186803.25,223049.0,48094.75,145939.25,26836.5,40225.5
2019-08-17,102317.75,52080.0,81321.0,334316.25,97474.25,3588.75,184045.25,166538.25,23583.25,74926.25,24289.25,38198.0
2019-08-18,102170.0,49492.25,54902.75,221006.25,154655.0,3426.0,182060.5,170079.25,25784.0,70415.25,10667.25,35977.5
2019-08-19,101976.0,50808.5,89079.5,213906.75,159801.25,3437.0,180943.0,218304.0,52977.5,147554.0,25074.0,36646.0
2019-08-20,102226.75,56983.25,46559.0,99895.25,108786.25,3464.75,185298.75,286651.25,82446.0,185293.0,32591.5,33746.75
2019-08-21,102194.25,58241.0,23655.25,53384.0,198304.75,3472.5,187481.75,293731.5,86938.0,177241.75,30787.25,34030.0
2019-08-22,102155.0,60917.25,57937.75,88210.5,214723.25,3454.75,185103.0,274364.25,80494.5,157900.5,24414.5,33024.25
2019-08-23,102213.0,59647.0,26844.0,69479.25,210676.0,3429.75,182941.5,292817.25,93186.0,155369.5,26666.5,33314.5
2019-08-24,100745.0,56215.75,35670.5,124261.25,208699.5,3286.0,184667.5,240804.25,48787.0,100098.25,19063.0,31739.0
2019-08-25,98448.75,54433.0,26644.75,110526.75,198891.75,3195.75,184345.5,220336.25,61288.25,96412.25,18432.25,32470.5
2019-08-26,97108.75,58284.0,7111.75,68839.5,193416.25,3517.25,184798.0,296428.25,167158.75,169084.25,38854.5,33846.25
2019-08-27,96436.75,60533.0,23336.5,73815.75,190017.25,3790.5,184349.0,308057.75,206471.25,199266.75,38317.75,36144.25
2019-08-28,97318.75,54810.5,14911.0,86056.25,170860.75,3653.5,185397.5,309792.25,205255.75,196926.25,26660.5,36274.5
2019-08-29,98134.0,53228.25,21647.5,77284.75,147258.75,3682.5,185644.0,335759.0,203838.0,199330.25,26162.5,37449.0
2019-08-30,98975.0,50015.5,36004.75,25767.5,190180.0,3613.0,183940.0,349678.0,165291.5,191295.25,23791.25,37852.25
2019-08-31,95901.25,46467.25,28170.75,110797.25,205165.75,3412.75,184246.0,267140.25,57690.5,116952.75,12914.5,33097.5
2019-09-01,92131.75,42906.75,61496.5,205370.5,135988.75,3343.0,182131.5,218809.0,52197.5,111893.25,7590.0,33373.5
2019-09-02,94809.75,48449.25,68738.0,137366.25,157993.0,3581.0,185014.75,275801.25,100424.75,173879.5,22061.0,34090.25
2019-09-03,99384.25,52293.0,112342.75,220395.25,163496.75,3621.5,186369.75,270805.5,83420.0,184595.0,21551.5,36912.0
2019-09-04,99174.75,50048.75,83653.0,216371.0,189700.0,3544.25,187103.5,246949.0,71569.0,186008.0,26793.5,36016.5
2019-09-05,99586.0,46107.75,101960.0,365998.75,120240.0,3630.0,184745.25,228566.25,57701.5,168534.0,16160.75,35369.5
2019-09-06,103226.75,49267.5,105638.25,207692.5,152230.0,3692.75,187518.75,230987.75,51567.25,178706.5,26232.25,28406.5
2019-09-07,104512.25,50143.5,39777.5,74985.75,91110.0,3508.75,186414.5,247907.5,46693.0,144037.0,13313.25,34505.25
2019-09-08,103239.75,50638.75,16949.0,23200.25,90957.25,3494.75,187778.25,262231.25,63222.25,139910.0,18301.5,34879.0
2019-09-09,98829.75,57554.5,8766.75,101409.25,71728.5,4018.0,189143.0,297901.25,144827.0,177322.0,24968.25,35136.0
2019-09-10,97351.25,53067.5,50049.0,241185.0,168611.75,4131.0,184990.75,283366.5,61964.5,156104.75,20356.75,31277.25
2019-09-11,97714.25,51294.25,86837.25,264047.0,165514.75,3940.25,186156.0,269934.75,64524.25,148093.25,19475.25,32358.75
2019-09-12,98530.25,52996.25,87981.25,209555.25,135105.75,3953.5,187210.0,282409.0,72313.0,180891.75,25556.0,34107.75
2019-09-13,97818.0,51021.25,86445.0,258533.25,129606.75,4003.5,184661.25,263043.75,64775.5,185160.0,23473.25,35533.5
2019-09-14,97856.75,47451.5,44853.75,64704.75,182664.0,4050.25,186464.25,237133.0,65590.0,151089.25,18493.25,35148.0
2019-09-15,97232.25,40694.75,108790.5,314061.25,175796.5,3608.5,172939.75,173432.75,40986.25,89241.5,9378.0,34147.25
2019-09-16,97216.0,47785.5,66611.75,131419.75,101366.25,3909.5,188458.25,272569.25,143122.5,191160.25,30787.25,34941.5
2019-09-17,95718.5,43103.5,101016.0,461342.5,120385.5,4084.0,185239.25,228312.5,85252.0,150365.5,15158.75,31161.25
2019-09-18,98231.0,39002.5,114592.75,344739.75,169386.25,4309.0,186441.75,252639.5,99390.75,173079.5,19633.0,33912.5
2019-09-19,98529.75,38455.25,36102.25,161324.0,175764.75,4238.5,188040.5,327994.25,140342.5,208276.5,20408.75,34928.5
2019-09-20,94630.75,37576.0,19707.0,99776.25,170439.5,4333.0,188618.0,327686.0,131821.25,213294.75,22617.5,36488.5
2019-09-21,92170.75,33545.0,21146.5,144794.25,191707.5,4328.25,187933.75,270995.75,52501.75,149268.25,16015.25,35863.0
2019-09-22,94498.75,31846.0,48740.75,188045.0,158711.25,4202.0,188484.5,258002.5,51967.75,131544.25,12725.5,35933.0
2019-09-23,94046.25,35554.25,44141.0,145184.0,78090.25,4213.75,215446.75,319071.0,134670.5,196581.25,29214.5,35996.5
2019-09-24,93311.0,43268.5,49023.75,83090.0,99308.25,4221.75,217410.25,333843.25,159576.5,216396.5,21506.0,38563.75
2019-09-25,94075.0,43408.0,25442.75,137565.0,78207.0,4213.5,219463.5,342684.0,163831.75,212482.0,26204.0,38486.5
2019-09-26,94706.0,43204.5,69365.0,195454.0,67432.75,4244.0,219062.0,343619.75,111276.25,214260.25,21743.5,38490.75
2019-09-27,96202.25,38286.75,81066.5,299966.0,71257.5,4350.0,219724.5,291128.25,76264.75,189267.75,25633.5,38685.25
2019-09-28,96278.5,34382.75,112681.75,547454.0,103210.0,4320.75,208958.25,123862.0,27829.5,72011.5,25470.0,34344.25
2019-09-29,96400.75,32693.5,91766.0,596399.75,94476.75,3857.5,191585.75,102032.75,26070.25,54578.75,22360.0,34011.25
2019-09-30,95665.25,32206.5,107115.75,684310.5,94224.0,4203.0,203330.0,148628.0,47007.5,116744.25,24206.0,35724.75
2019-10-01,97814.25,34340.75,41481.0,376807.0,78648.75,4470.25,220009.0,212182.0,89254.75,207606.25,29865.0,37833.5
2019-10-02,97549.25,34905.75,113142.5,327547.5,82225.75,4517.5,218885.75,221793.0,92348.5,208455.75,25140.0,37573.5
2019-10-03,101616.0,39597.5,25415.0,245378.75,85198.0,5026.25,221456.75,234145.5,87580.5,191938.5,25183.0,39155.0
2019-10-04,102287.5,38492.75,59070.25,220208.75,46690.0,4612.0,222518.5,259140.75,110018.0,196902.5,21655.0,38469.0
2019-10-05,105744.75,40844.5,71685.75,252411.0,63538.5,4229.5,221992.5,251301.0,81060.0,161593.0,16831.5,36935.75
2019-10-06,105236.0,43274.5,111505.25,239442.25,66201.5,4228.75,220616.5,246774.0,58241.75,145325.25,12669.75,36893.25
2019-10-07,101756.5,46020.25,72311.5,114974.0,101160.5,4063.5,221941.0,323707.0,197354.0,213175.5,34574.25,36735.0
2019-10-08,100598.5,44822.25,114770.0,426613.5,38291.25,4150.5,216736.25,315312.75,94720.75,196913.75,28399.0,39385.5
2019-10-09,105925.75,44586.0,110960.75,447796.25,54957.75,4196.5,216014.0,286584.75,86215.25,184023.0,22405.25,39649.25
2019-10-10,104802.75,47249.25,123587.25,535462.75,79973.25,4587.5,211007.75,240123.75,48949.5,163333.0,24039.25,40141.5
2019-10-11,108446.5,44588.75,128596.0,693594.0,83287.75,4680.0,203119.25,175349.75,56081.5,110512.5,19735.75,40479.0
2019-10-12,110385.75,41782.0,121926.75,478355.75,114872.75,4154.75,194811.25,167844.0,32923.0,97042.0,27927.25,38504.5
2019-10-13,109288.75,40384.0,70894.5,364324.75,115702.0,4054.25,214772.75,182347.0,29435.25,87485.5,13616.75,37730.75
2019-10-14,110179.75,41329.5,77222.75,257332.0,132219.25,3748.5,218649.0,290827.75,132673.0,196294.5,31236.0,37795.5
2019-10-15,110772.75,44177.25,70611.25,154872.75,102376.75,4079.5,217830.75,319943.5,156161.0,232086.75,32226.5,39173.5
2019-10-16,111933.25,44004.75,47206.75,361125.25,80217.75,4399.5,221404.25,315112.0,104762.0,223960.0,17185.25,38171.25
2019-10-17,111672.25,43522.5,52029.5,272252.5,77479.5,4367.5,221346.75,323716.0,153382.75,231354.25,30008.0,36403.5
2019-10-18,111364.25,39691.5,101782.25,417273.25,77326.25,4324.25,217650.25,290534.5,84343.25,197544.0,24570.75,37237.0
2019-10-19,111560.5,36203.0,124186.75,343949.75,45533.0,4607.0,218906.75,249639.75,44457.0,175875.25,19654.75,36508.25
2019-10-20,110382.5,38520.0,33420.75,117968.5,70794.5,4360.75,220842.5,271212.0,65960.0,188480.25,26949.75,36077.5
2019-10-21,109462.0,43171.25,38578.5,139319.0,58261.5,4369.75,220979.5,307011.0,220875.0,232560.25,34714.5,35601.5
2019-10-22,110621.25,42497.25,54947.25,111079.0,71418.5,4460.0,221549.75,335045.25,243250.75,237575.0,26827.5,36345.75
2019-10-23,111818.5,43976.25,28444.0,133514.25,67967.25,4451.25,220025.0,325635.25,230449.75,239842.0,26832.5,37358.0
2019-10-24,111867.5,42131.0,60330.25,201439.5,64185.0,4416.0,221168.25,325393.5,154737.5,218436.25,27026.0,37564.75
2019-10-25,112486.5,36185.5,122909.75,400330.0,81687.5,4445.0,217657.75,268188.75,60494.5,191229.0,34558.25,35718.5
2019-10-26,110698.5,35425.5,111387.25,598275.5,100810.25,4394.75,210251.75,160502.5,31583.75,78461.25,29185.75,34385.0
2019-10-27,116251.5,36027.5,117003.25,505984.75,61737.0,4647.75,203411.5,200163.0,40266.75,96805.0,32540.0,29478.25
2019-10-28,112126.25,36599.75,74096.0,214336.75,69489.5,4925.75,221824.25,332133.0,212477.25,218700.75,21402.5,38930.75
2019-10-29,112620.25,40065.25,18882.25,114429.5,59264.0,4914.0,223290.5,341041.25,292028.0,245374.25,28452.5,40579.75
2019-10-30,112421.0,40170.25,4656.5,120048.25,79839.25,4841.5,224048.75,339000.75,271392.25,232353.0,25478.0,42878.0
2019-10-31,113770.25,41723.75,31546.0,151589.5,101540.75,5390.25,223708.5,323537.5,205180.25,228560.5,22218.0,43557.0
2019-11-01,114326.0,40230.25,85023.5,339235.75,37760.75,5389.75,223076.0,226308.25,53475.0,163438.0,12329.75,43273.5
2019-11-02,112783.5,38314.0,110995.5,486971.25,40741.0,4811.25,215780.25,170342.5,37305.25,90375.5,15985.0,41619.0
2019-11-03,109329.75,37689.5,63268.25,242070.0,34968.75,4515.25,216003.0,216502.5,54552.0,111118.75,20484.75,40865.75
2019-11-04,105542.0,38857.5,36629.75,228941.5,46219.0,4800.25,220100.0,289412.5,160022.0,192663.5,21178.0,36927.25
2019-11-05,105858.5,44209.25,55540.5,161540.5,35064.0,4985.25,221810.5,324237.5,224533.25,226175.5,29561.75,44119.75
2019-11-06,106171.5,49995.0,14764.0,95369.0,31205.25,5173.25,222924.25,350301.5,265175.0,223282.75,35573.75,41774.75
2019-11-07,106883.0,44060.0,59184.75,221787.75,54639.75,5119.5,222556.25,370314.0,218370.0,203458.5,16499.75,41493.5
2019-11-08,106914.0,45122.5,47945.75,106549.5,33154.75,5231.25,222433.25,371964.0,260051.75,208846.0,36826.0,40806.0
2019-11-09,107525.75,41380.0,33509.5,125894.75,30269.0,4680.0,223055.25,369029.5,210116.25,155151.75,11805.5,39841.25
2019-11-10,113479.5,37582.0,47319.25,85454.5,63377.5,4626.0,223023.0,369649.0,183928.25,145596.5,13494.0,40751.0
2019-11-11,113507.5,36930.75,106828.25,306856.0,38504.0,4608.5,222822.5,363214.75,196604.5,163987.5,23364.25,40833.0
2019-11-12,110408.0,37764.5,128542.25,399324.0,35790.0,4539.0,221698.0,323863.75,198250.25,186871.5,16761.75,38883.75
2019-11-13,110545.25,41854.25,92525.25,267462.75,29536.5,4574.25,222809.75,323750.25,281604.5,217972.25,23352.25,38879.75
2019-11-14,110806.25,39942.25,52601.25,282720.5,69783.25,4496.25,222902.5,343657.0,280377.25,223640.25,23825.75,38864.5
2019-11-15,111337.5,39148.75,118989.0,372569.0,24126.5,4618.25,221952.75,338289.75,210191.75,166057.75,29708.75,38050.5
2019-11-16,112220.0,39115.5,73357.5,244322.25,31515.75,4673.0,221465.75,350465.0,181105.5,152478.5,8238.75,38745.25
2019-11-17,114385.75,38957.75,60015.0,242798.5,20308.5,4641.25,216385.5,361434.0,170091.5,130864.5,13931.5,36745.75
2019-11-18,114426.75,46250.75,120873.0,273309.25,28947.0,4443.25,189948.5,361628.75,248575.0,193646.75,31173.25,36721.0
2019-11-19,113097.0,42869.25,100899.75,310057.5,36776.25,4334.0,185311.25,343004.75,269537.25,214321.5,25991.75,40737.75
2019-11-20,114887.5,48622.25,8622.5,28090.25,20742.25,4883.75,191385.75,382477.25,345498.75,250391.25,41080.5,34598.0
2019-11-21,115134.5,43687.0,48870.75,81196.5,18265.5,5267.75,190989.75,375587.5,324390.75,249049.5,32050.75,33206.25
2019-11-22,115144.0,38658.0,66176.25,204909.25,29125.5,5398.0,192771.25,373665.5,265772.5,211212.25,19166.25,36441.5
2019-11-23,115285.5,33768.5,140783.25,477237.75,46758.0,5216.0,219297.75,283667.0,58891.25,100017.5,7011.25,36760.0
2019-11-24,114611.25,34509.5,108206.75,200115.0,37416.5,5324.0,220272.5,313614.0,114953.5,119745.25,17548.25,35415.0
2019-11-25,114518.5,41641.75,17099.0,43809.75,13833.0,5414.5,222167.0,384542.75,290435.0,228744.0,39232.5,39323.5
2019-11-26,114397.5,40180.0,56177.25,171927.75,21938.5,4617.0,220892.25,396304.0,296326.0,212272.25,26140.75,39260.75
2019-11-27,114014.5,36455.5,82835.0,445866.25,16061.5,4708.5,218959.25,378989.25,189777.0,133564.0,22087.0,38658.0
2019-11-28,113327.75,34075.25,104686.5,750655.75,24403.75,4532.0,214783.5,297365.5,109763.25,103361.0,18387.75,34837.75
2019-11-29,115013.75,35955.75,134329.75,501103.75,29932.25,4976.5,211516.5,318931.0,160374.5,135267.0,19370.0,37471.5
2019-11-30,115774.5,38117.5,48010.5,156148.75,46268.0,5478.0,221007.0,369195.25,182030.75,154776.25,17114.5,38771.0
2019-12-01,115506.0,36742.5,28381.75,105781.0,21099.5,5447.0,212754.75,364501.0,194346.5,166481.25,19114.5,37531.5
2019-12-02,114984.25,39713.75,98928.25,244921.5,30489.0,5420.5,214670.0,381229.0,240469.0,221895.75,26999.5,37888.25
2019-12-03,115071.0,40810.25,90319.5,176507.25,33540.5,5418.25,218567.75,379714.0,284365.0,239624.25,27422.0,42556.5
2019-12-04,115485.75,40037.25,98142.0,192664.25,57531.5,5466.75,221228.5,373606.75,264622.5,227745.25,33235.5,42583.5
2019-12-05,115595.0,37711.25,130900.5,288692.75,45427.25,5510.0,218276.25,364675.75,214290.0,219294.0,29412.0,40971.0
2019-12-06,113890.0,35545.75,109674.5,736040.25,30712.5,5389.25,212399.75,239608.0,100225.75,127566.5,22771.25,39432.5
2019-12-07,115691.75,32712.75,141293.25,707960.75,18685.5,5141.5,200354.5,174117.5,52493.5,94815.75,29558.0,39690.75
2019-12-08,114556.25,30878.5,122238.5,791937.5,23583.5,4308.5,183282.0,119442.0,41025.75,66300.5,13734.0,32801.0
2019-12-09,114721.25,32425.5,133925.75,617786.5,28819.0,4972.5,203654.75,230820.5,102773.5,127388.0,30085.5,40332.0
2019-12-10,114683.75,36965.0,105105.0,440488.75,43688.75,4462.0,212872.5,305526.0,181864.75,186677.75,31440.5,40118.5
2019-12-11,114954.75,39220.5,89210.75,370095.5,21133.25,5066.25,212596.25,324911.75,220007.0,215717.25,36724.25,42682.0
2019-12-12,115198.25,38642.0,99539.75,286342.5,15679.5,5487.75,219080.5,342690.5,211163.25,227799.25,31856.75,42850.25
2019-12-13,116809.0,40732.75,84866.25,480672.25,16631.0,5523.25,213564.25,303731.5,138847.75,183121.25,33788.0,43010.0
2019-12-14,116482.25,36529.25,130443.0,699597.25,21605.0,4991.0,197878.75,145137.5,42183.5,97632.75,10170.5,39711.5
2019-12-15,114770.5,32940.5,140854.5,721539.5,27348.75,4837.75,182095.0,133422.25,43793.5,78126.5,16418.75,38741.5
2019-12-16,114723.5,37086.0,116967.75,340733.75,27564.0,5442.25,209990.0,300374.5,188723.0,195098.25,32146.0,40648.25
2019-12-17,115281.5,36755.25,57626.75,470815.0,32326.25,5160.0,217732.0,320341.0,180869.5,178328.75,19819.0,40847.5
2019-12-18,116304.25,37898.25,103007.25,319003.0,29398.5,5092.25,214079.0,314687.25,179986.5,193326.75,27990.25,40443.5
2019-12-19,117238.0,33784.75,139261.75,415843.25,41548.25,5531.5,213849.5,258123.0,101674.5,146345.75,25365.5,42713.0
2019-12-20,118215.75,31268.5,141850.75,507714.25,27252.5,5495.25,210659.25,217185.0,54838.0,114448.25,22792.5,43035.5
2019-12-21,117770.25,36731.25,118526.0,318403.5,30774.25,5204.5,212760.5,227328.0,37827.0,98115.5,30555.0,41167.5
2019-12-22,117442.25,35886.25,64971.25,351925.75,15469.25,5341.5,215238.75,192181.5,41729.5,91097.25,27560.0,41655.5
2019-12-23,116841.5,35635.25,120929.25,487940.5,16125.0,5085.75,204327.75,173866.5,41184.75,98092.5,27314.5,41221.75
2019-12-24,117910.75,36836.75,56076.0,410780.25,18425.75,5222.5,209441.5,153953.5,39549.5,95361.5,28025.0,41617.0
2019-12-25,116726.0,38938.5,39819.25,259437.0,13076.25,5169.5,215334.0,161660.5,50709.25,86897.0,21805.75,41953.0
2019-12-26,117153.0,41335.25,20648.5,118373.0,26922.0,5358.5,217736.75,188412.0,52812.5,103610.0,22271.75,42163.25
2019-12-27,117104.0,41067.25,39369.5,107163.25,20276.25,5493.0,218139.75,224545.75,85523.0,142718.25,30799.0,43325.0
2019-12-28,116297.25,39281.0,64278.75,89104.75,35584.0,5472.75,218280.5,212062.25,80023.75,155377.25,19098.25,42883.25
2019-12-29,117002.0,36767.5,120835.0,220346.0,54151.75,5297.25,216728.0,182580.75,55010.0,117319.25,24190.25,41948.25
2019-12-30,114429.25,34934.5,134487.0,529728.0,52189.5,5036.0,206180.75,165969.25,63963.25,113499.25,22055.0,40850.25
2019-12-31,116519.25,35963.5,86011.0,362779.0,36177.0,5340.25,200136.0,186697.5,70197.5,116666.25,34429.0,40945.75
2020-01-01,115864.5,33500.25,69129.0,146903.0,49939.5,5435.75,193116.5,246625.75,47415.5,140697.25,28280.25,41758.5
2020-01-02,116192.75,34646.25,144043.75,248349.0,39512.0,5474.75,192107.25,253302.0,59253.0,158849.25,33059.75,41508.0
2020-01-03,116522.25,33969.0,142192.75,633375.25,17898.5,5282.0,184035.75,183753.0,71253.5,137949.75,29310.25,40367.25
2020-01-04,115823.5,34113.25,113573.5,684308.5,13169.5,5104.25,180849.5,173140.75,71533.75,132334.0,31392.5,39389.5
2020-01-05,115955.75,32497.5,92192.0,224019.25,25011.25,5290.0,191414.75,254696.75,60354.0,160945.25,14339.0,40175.0
2020-01-06,115546.0,32627.75,140936.75,253202.0,37220.75,5270.5,190099.25,246603.5,139097.75,223947.0,26665.0,39525.5
2020-01-07,114536.5,34125.0,115641.5,373325.75,14995.0,5371.75,189115.0,278984.0,187606.0,243375.0,34056.0,39361.5
2020-01-08,113963.25,35240.25,101732.5,473702.25,9825.0,5200.5,187936.75,266172.25,207555.25,234676.75,30291.25,39461.0
2020-01-09,115233.5,34175.25,95212.25,435745.75,24019.5,5128.25,190474.5,276150.0,155604.5,209233.25,18898.5,40918.25
2020-01-10,116097.75,34856.0,84064.5,525884.75,30078.5,4979.0,185997.25,273371.0,148191.25,200430.0,25958.75,40207.25
2020-01-11,116746.25,33747.75,121563.5,394649.5,36177.25,5201.5,186706.25,254082.75,93527.75,189783.25,24005.75,42015.25
2020-01-12,112976.25,30546.25,124796.75,659241.0,34167.5,5393.25,179661.5,158742.5,83037.5,133757.5,25212.75,41072.25
2020-01-13,113627.25,33198.0,106952.0,350737.25,26057.5,5340.25,191903.0,266958.75,163072.0,224807.5,28868.0,41646.25
2020-01-14,112131.0,34026.75,132056.0,779195.75,37988.5,5215.5,184521.75,194522.25,98934.5,154565.0,34875.5,38323.0
2020-01-15,111639.5,36059.0,113600.25,729841.0,63044.25,4917.75,187457.25,200013.25,103707.0,140195.0,29197.5,39382.25
2020-01-16,113695.75,35500.5,121015.25,335565.0,64404.75,4927.75,187536.25,279436.25,139714.75,225757.75,31907.75,40864.25
2020-01-17,114340.5,31658.5,124676.25,448649.0,55207.75,5227.25,186391.25,282613.75,117640.25,230766.75,31519.25,41969.0
2020-01-18,115242.25,31488.5,118899.75,403080.75,29801.0,5186.25,185054.0,275260.25,92331.25,187353.5,30571.0,42044.0
2020-01-19,116327.25,30780.75,108966.25,171843.0,30434.25,5177.75,193180.5,287331.5,97469.5,203131.0,29254.75,41910.75
2020-01-20,117128.25,34094.75,70969.0,146828.0,44989.25,4979.75,191706.5,320297.5,283442.25,308194.0,23535.5,41744.25
2020-01-21,116596.5,36571.25,103133.0,262307.5,63606.0,5074.25,192953.75,324631.0,270245.25,321461.25,32509.0,41547.0
2020-01-22,116986.75,38194.0,51972.5,192785.5,25589.0,5086.75,192541.25,356710.0,325450.75,324192.75,36521.25,33447.5
2020-01-23,117684.25,36975.25,42696.5,66568.25,28792.25,5085.75,194151.0,362258.0,351778.5,336518.75,37409.25,34157.75
2020-01-24,118377.25,35609.0,76555.5,123761.75,46400.25,5322.25,194062.0,352682.0,343672.25,328729.25,34432.75,36954.5
2020-01-25,118349.5,34542.75,77086.25,94617.25,28629.75,5360.5,194025.0,360318.0,228068.75,263472.0,23523.5,40692.75
2020-01-26,117105.25,30491.75,89781.75,140362.0,36855.75,5334.5,193598.5,289111.0,134012.5,203411.25,23154.75,41081.25
2020-01-27,117233.25,31264.25,106540.75,446340.5,39738.0,5315.25,190073.75,267782.25,150499.25,232893.75,27888.75,42049.25
2020-01-28,115858.5,34286.5,102552.0,705421.0,24880.25,5442.75,179101.5,186906.0,88002.75,182571.0,33014.25,41698.5
2020-01-29,116135.75,33432.0,128215.0,720790.75,24476.0,5520.5,180538.75,167245.25,103075.5,197440.0,31224.5,40136.5
2020-01-30,116280.5,34513.75,128404.0,702092.0,45320.5,5443.25,175654.0,186235.25,91641.75,165266.75,32418.0,39514.5
2020-01-31,114593.0,33523.25,131439.75,761464.75,34885.5,4880.25,165071.5,160523.0,71752.5,130960.5,36984.75,39982.25
2020-02-01,115144.5,33770.25,140305.0,769991.5,32460.5,4426.5,165644.75,97475.75,48773.5,94808.25,32430.75,37580.75
2020-02-02,114144.5,36512.0,48383.25,534330.75,17701.0,4894.0,176749.25,148379.25,36291.5,109270.25,34540.0,39780.0
2020-02-03,113815.75,47347.5,110318.75,545318.25,21246.75,5105.25,184799.0,198664.0,55952.5,159678.25,34345.25,40645.25
2020-02-04,115124.25,45533.0,115160.5,563915.0,47932.0,5116.25,183966.5,231940.75,69446.0,176604.5,32203.75,32988.5
2020-02-05,115946.25,47521.25,55746.5,321078.0,86158.0,5128.5,191089.0,291799.0,158937.25,258547.25,38372.5,40197.25
2020-02-06,117456.25,47474.0,50252.5,247978.25,63353.25,5067.5,193217.0,325192.5,227051.75,285986.25,31706.0,41101.25
2020-02-07,116760.25,44692.25,53888.75,169798.0,77497.5,5186.75,192569.0,317907.5,189927.25,283765.5,29478.75,40775.25
2020-02-08,116358.75,44056.25,109428.25,329169.0,87802.25,5270.5,190378.5,212375.5,60112.75,184470.5,22442.25,33046.75
2020-02-09,112961.0,40233.5,89608.5,741180.75,80127.5,4266.5,141301.75,105406.75,57502.75,87114.0,25823.25,28223.75
2020-02-10,110952.75,41157.0,118594.5,834276.0,54682.75,4978.0,169482.5,114315.25,75982.5,125014.0,41214.75,30542.0
2020-02-11,113114.75,45530.0,119722.25,906445.0,52433.0,5134.0,173117.75,117403.0,79765.5,125754.5,33786.5,31055.75
2020-02-12,110852.0,44993.75,121365.0,826265.0,52875.5,5148.25,177305.0,142591.5,85029.5,139150.5,33198.75,31470.5
2020-02-13,115427.75,43941.75,93596.25,500563.5,42633.5,5440.25,189152.25,218531.0,102256.5,207210.0,22202.5,40075.25
