Date,Biomass,Hydropower,Wind_offshore,Wind_onshore,Photovoltaics,Other_renewable,Nuclear,Lignite,Hard_coal,Fossil_gas,Hydro_pumped_generation,Other_conventional,Grid_load,Grid_load_incl._hydro_pumped_storage,Hydro_pumped_storage,Residual_load,Total_generation,Renewables_total,Renewables_share,Residual_load_ratio,Fossil_total,Net_balance
2017-12-13,114856.5,46130.75,72517.75,630442.25,36879.25,5529.75,237970.25,333439.0,118433.75,67158.0,14661.0,36025.5,1660724.0,1694214.8,33490.75,920884.75,1714043.75,906356.25,0.5287824479392664,0.5545080037381287,555056.25,53319.75
2017-12-14,115339.0,44763.0,76560.25,611776.0,21028.25,5429.5,239163.75,320736.5,145671.25,74346.5,20040.75,36756.0,1651607.5,1687051.5,35444.0,942243.0,1711610.75,874896.0,0.5111536019506772,0.5705005577899107,577510.25,60003.25
2017-12-15,116302.5,46544.0,26462.75,160213.25,21653.0,5556.0,245162.5,390559.75,266884.5,111504.75,33496.25,38223.5,1573156.5,1610259.2,37102.75,1364827.5,1462562.75,376731.5,0.2575831361765504,0.8675726159476187,807172.5,-110593.75
2017-12-16,116605.5,44048.0,63008.5,206369.5,15902.5,5558.5,244008.25,386057.25,193799.5,66551.75,14649.5,35935.0,1384674.8,1421933.2,37258.5,1099394.2,1392493.75,451492.5,0.3242330531106513,0.7939728519649523,682343.5,7818.949999999953
2017-12-17,116567.0,41563.5,44780.0,206139.75,12620.0,5577.0,243525.25,385153.5,160938.0,64224.75,18445.5,35894.25,1298845.2,1329660.0,30814.75,1035305.5,1335428.5,427247.25,0.319932703248433,0.7970969134735995,646210.5,36583.30000000005
2017-12-18,115722.25,44265.0,33518.5,111936.5,15896.75,5583.0,244782.0,388357.75,287953.75,131554.25,33355.0,38076.0,1580095.8,1614426.2,34330.5,1418744.0,1451000.75,326922.0,0.2253079469462714,0.8978847991368625,845941.75,-129095.05000000005
2017-12-19,115440.75,46338.0,14555.75,85880.5,8795.75,5582.25,245003.75,393439.25,320754.5,146364.0,28291.75,39317.25,1584114.2,1623901.8,39787.5,1474882.2,1449763.5,276593.0,0.19078491078027554,0.9310453753902339,899875.0,-134350.69999999995
2017-12-20,115664.75,45550.0,20747.25,63781.0,8798.25,5597.25,244269.0,400840.25,331001.25,143098.5,24164.5,38242.5,1549672.5,1589392.2,39719.75,1456346.0,1441754.5,260138.5,0.18043189738613613,0.9397766302234827,913182.5,-107918.0
2017-12-21,115613.75,43335.75,27291.0,233068.75,7311.25,5506.0,243673.75,394478.25,277756.75,104297.0,17460.5,36969.0,1522612.5,1561722.8,39110.25,1254941.5,1506761.75,432126.5,0.28679152493750254,0.8242028093162246,813501.0,-15850.75
2017-12-22,116379.75,43606.0,36408.0,191325.25,10065.75,5313.5,243182.0,383781.5,227609.0,72936.5,21434.5,35400.5,1427108.0,1462784.8,35676.75,1189309.0,1387442.25,403098.25,0.2905333537305787,0.8333700042323356,719727.5,-39665.75
2017-12-23,115414.75,45909.25,79716.5,643333.75,8447.75,4795.0,228960.5,184067.5,55956.75,35498.0,10751.75,31311.75,1270888.5,1308599.2,37710.75,539390.5,1444163.25,897617.0,0.6215481525374642,0.4244200022267886,306834.0,173274.75
2017-12-24,115176.75,39668.75,81371.0,722831.5,9948.75,4162.25,153512.75,114504.75,35816.25,23164.75,16186.0,28342.0,1143063.2,1186210.8,43147.5,328912.0,1344685.5,973159.0,0.7237075137643709,0.28774611937467676,201827.75,201622.30000000005
2017-12-25,115302.5,38712.0,92113.25,497185.5,15763.5,4540.0,213454.5,179720.5,37817.75,26935.25,21674.75,29893.5,1114829.8,1153289.0,38459.25,509767.5,1273113.0,763616.75,0.5998028061923804,0.4572603818089541,274367.0,158283.19999999995
2017-12-26,114557.75,38825.75,88155.25,623768.0,30922.5,4447.75,217358.0,183486.5,40885.0,28306.25,11319.25,29786.0,1142822.0,1192117.5,49295.5,399976.25,1411818.0,900677.0,0.6379554588480951,0.34998998094191397,282463.75,268996.0
2017-12-27,114860.25,38492.5,53698.75,346923.75,16531.25,5419.75,239218.0,287897.0,79438.0,41941.25,19173.75,33629.25,1266886.8,1304822.5,37935.75,849733.0,1277223.5,575926.25,0.4509204927720168,0.6707252771123671,442905.5,10336.699999999953
2017-12-28,115354.0,39320.0,82777.5,410790.5,14350.75,5684.0,234819.5,296355.5,59548.0,58548.5,16379.0,33970.75,1315123.8,1350095.5,34971.75,807205.0,1367898.0,668276.75,0.4885428226373604,0.6137863218656677,448422.75,52774.19999999995
2017-12-29,115922.25,38862.75,90671.75,494512.25,30537.25,5419.5,225829.25,281006.75,50012.25,51867.5,23090.5,34186.25,1308705.8,1353443.8,44738.0,692984.5,1441918.25,775925.75,0.5381204863729272,0.5295189338963731,417072.75,133212.44999999995
2017-12-30,115840.25,39529.25,71053.5,638626.0,7464.75,4924.25,228012.5,202734.5,43705.75,34371.5,15822.5,30562.75,1224279.2,1268478.8,44199.5,507135.0,1432647.5,877438.0,0.6124591010698723,0.41423149229358797,311374.5,208368.30000000005
2017-12-31,114394.5,43924.25,85147.5,632875.75,19980.0,4240.75,193231.0,155968.25,34404.0,25837.0,15737.5,28704.5,1126564.2,1163959.2,37395.0,388561.0,1354445.0,900562.75,0.6648942924961885,0.3449079954786421,244913.75,227880.80000000005
2018-01-01,114527.0,40439.75,75969.0,613435.0,29486.0,4268.5,156724.25,199363.25,41482.75,63992.25,23552.0,30570.25,1147136.2,1203520.2,56384.0,428246.25,1393810.0,878125.25,0.6300179005746838,0.37331770194332636,335408.5,246673.80000000005
2018-01-02,116100.5,40841.0,63497.5,395677.75,16325.75,5370.5,220838.75,346229.0,102323.75,113800.0,39666.75,34412.25,1418023.0,1453464.8,35441.75,942522.0,1495083.5,637813.0,0.4266069420202952,0.6646732810398703,596765.0,77060.5
2018-01-03,115527.75,42709.0,91808.75,825386.25,13103.25,5129.75,195912.5,241781.5,62061.25,88898.0,29645.75,34566.25,1569615.0,1622640.2,53025.25,639316.75,1746530.0,1093664.75,0.6261929368519292,0.4073080022808141,427307.0,176915.0
2018-01-04,116167.0,45180.25,37370.5,555422.75,9263.5,5304.25,216736.5,311946.0,167961.0,109256.75,45128.25,34656.5,1540122.0,1583609.8,43487.75,938065.25,1654393.25,768708.25,0.4646466310231863,0.6090850270303262,623820.25,114271.25
2018-01-05,116471.5,45446.25,27849.75,515496.25,18380.0,5154.5,209575.25,330104.0,183418.75,119025.5,43035.0,32383.25,1509067.0,1552185.5,43118.5,947341.0,1646340.0,728798.25,0.44267784904697693,0.6277660302690338,664931.5,137273.0
2018-01-06,116144.5,44797.0,29257.25,173038.0,29154.5,4637.5,222618.5,379559.75,157074.5,103531.0,35368.75,31082.5,1291780.5,1333233.8,41453.25,1060330.8,1326263.75,397028.75,0.29935881908858625,0.8208289256572615,671247.75,34483.25
2018-01-07,116347.75,41865.75,33866.0,350667.0,17001.0,4671.75,222074.25,360170.25,66560.5,92120.5,24396.0,31262.0,1249975.8,1297454.2,47478.5,848441.75,1361002.75,564419.25,0.4147083832123043,0.6787665409202321,550113.25,111026.94999999995
2018-01-08,115819.25,41809.25,63118.25,475899.5,30372.0,5494.5,224668.75,401155.5,143659.5,136391.75,37926.75,33522.75,1584936.2,1624088.2,39152.0,1015546.5,1709837.75,732512.75,0.428410678147678,0.640749135517253,714729.5,124901.55000000005
2018-01-09,115715.75,46063.5,79408.25,457452.0,29452.75,5522.25,218569.75,383370.25,169046.75,146779.0,25291.5,33109.75,1625929.5,1661009.0,35079.5,1059616.5,1709781.5,733614.5,0.4290691529882619,0.6516989205251519,732305.75,83852.0
2018-01-10,116332.5,47494.0,25973.25,130235.5,37828.75,5527.5,224074.0,419896.0,295355.5,188311.5,30285.75,33885.25,1561369.5,1596641.0,35271.5,1367332.0,1555199.5,363391.5,0.23366230506118346,0.8757260853372633,937448.25,-6170.0
2018-01-11,116424.25,47562.0,10964.75,24308.0,21015.75,5555.25,225169.75,421093.25,348594.5,234798.75,30885.5,34734.75,1560737.5,1593910.8,33173.25,1504449.0,1521106.5,225830.0,0.14846429227670777,0.9639346783171417,1039221.25,-39631.0
2018-01-12,117030.75,48012.0,49457.0,78570.75,11010.5,5539.5,224486.5,409452.5,325887.5,202206.75,35152.0,33893.75,1555192.5,1583814.2,28621.75,1416154.2,1540699.5,309620.5,0.20096099206886223,0.9105973697789823,971440.5,-14493.0
2018-01-13,116587.75,45267.0,73133.75,253186.75,11431.0,5551.75,224009.0,410535.0,156956.5,127327.5,16652.25,32852.5,1379524.5,1408142.8,28618.25,1041773.0,1473490.75,505158.0,0.34283079143862966,0.7551681757011202,727671.5,93966.25
2018-01-14,116504.25,42188.75,78299.0,315142.25,33246.75,5540.5,220176.75,394500.5,80470.25,116490.25,21083.75,31383.25,1290511.5,1332025.5,41514.0,863823.5,1455026.25,590921.5,0.4061242881356951,0.6693652090663276,622844.25,164514.75
2018-01-15,115864.25,42132.5,85285.5,634250.25,30273.75,5506.75,218935.0,349909.75,106647.0,127123.0,30523.75,32218.75,1646259.2,1686542.2,40283.0,896449.75,1778670.25,913313.0,0.5134807871217276,0.5445374276420141,615898.5,132411.05000000005
2018-01-16,115824.0,44867.75,90000.25,597685.25,18544.5,5380.0,217157.5,349136.0,120815.75,118867.75,38185.0,32272.0,1656445.5,1691594.8,35149.25,950215.5,1748735.75,872301.75,0.4988185035960979,0.5736473068386494,621091.5,92290.25
2018-01-17,115499.0,48915.5,82366.0,570201.25,18862.5,5465.0,220035.5,386414.75,110538.5,125476.5,32690.5,32238.5,1662154.0,1700187.2,38033.25,990724.25,1748703.5,841309.25,0.4811045726162268,0.5960484106767484,654668.25,86549.5
2018-01-18,115654.5,48072.5,64893.5,630214.25,15810.5,5504.25,221479.75,354393.0,129575.25,120588.75,28472.75,32630.75,1667591.2,1703963.2,36372.0,956673.0,1767289.75,880149.5,0.49802218340258014,0.5736855651433037,637187.75,99698.55000000005
2018-01-19,116819.0,50974.75,35775.25,262474.5,26535.5,5534.75,224696.5,404148.0,229273.5,178814.0,35776.5,33328.0,1570304.5,1596469.8,26165.25,1245519.2,1604150.25,498113.75,0.3105156452769932,0.7931704965501913,845563.5,33845.75
2018-01-20,116049.0,48204.5,37278.25,179931.25,15012.75,5464.0,225316.25,420043.25,180833.75,129797.25,27201.75,33153.0,1368015.2,1398242.8,30227.5,1135793.0,1418285.0,401939.75,0.283398435434345,0.8302488159488287,763827.25,50269.80000000005
2018-01-21,115350.25,45348.25,17739.75,82989.0,18297.0,5525.25,225862.5,418836.25,144694.0,63131.75,21774.75,32854.25,1264311.5,1291694.0,27382.5,1145285.8,1192403.0,285249.5,0.2392223937712334,0.905857298616678,659516.25,-71908.5
2018-01-22,115390.0,46534.0,59321.5,253567.0,9660.5,5512.75,224850.5,392245.75,262090.0,172353.5,32187.0,34585.5,1578071.0,1611205.0,33134.0,1255522.0,1608298.0,489985.75,0.30466104540327726,0.7956055209176266,861274.75,30227.0
2018-01-23,115396.5,48576.0,59174.75,315352.5,18981.25,5477.25,221668.75,383764.25,254013.0,160539.25,32520.25,33811.5,1599982.5,1633517.8,33535.25,1206474.0,1649275.25,562958.25,0.34133674776238837,0.7540544974710661,832128.0,49292.75
2018-01-24,114551.75,45716.25,98304.25,658135.75,41025.25,5321.0,215635.0,341626.75,98753.25,103543.75,29435.75,32650.5,1640025.5,1686979.5,46954.0,842560.25,1784699.25,963054.25,0.5396171091571871,0.5137482618410506,576574.25,144673.75
2018-01-25,115545.0,44660.75,89517.25,331469.25,30154.75,5168.0,219532.0,374013.5,255019.75,152449.0,31708.25,32639.25,1579279.2,1612803.8,33524.5,1128138.0,1681876.75,616515.0,0.3665637211525755,0.7143372748783116,814121.5,102597.55000000005
2018-01-26,116559.0,46896.25,8033.25,45725.5,27650.75,5420.25,224416.75,410053.5,348485.5,187753.75,37909.75,36064.5,1522171.5,1548456.8,26285.25,1440762.0,1494968.75,250285.0,0.167418215263697,0.9465175244707972,982357.25,-27202.75
2018-01-27,116489.75,45743.0,58273.0,223475.5,25557.75,5328.25,219381.5,396141.25,164187.25,113357.5,19189.0,33450.5,1336982.5,1364176.2,27193.75,1029676.25,1420574.25,474867.25,0.33427837369289215,0.7701493849021958,707136.5,83591.75
2018-01-28,115684.5,41113.75,89077.75,749708.0,22198.75,4356.25,168162.5,169061.75,45038.5,67928.25,19481.25,30123.75,1292205.5,1342468.2,50262.75,431221.0,1521935.0,1022139.0,0.6716048977124516,0.333709305524547,312152.25,229729.5
2018-01-29,115939.5,42912.75,89651.5,803211.25,23738.75,4930.75,200812.25,253681.75,76287.75,96068.25,22234.0,31367.25,1613009.8,1653378.2,40368.5,696408.25,1760835.75,1080384.5,0.6135634740491838,0.43174458704466645,457405.0,147825.94999999995
2018-01-30,116618.75,45461.5,83154.75,401047.25,49857.5,5429.5,221033.0,330388.25,217955.25,155288.75,37375.25,33296.0,1597201.0,1619220.5,22019.5,1063141.5,1696905.75,701569.25,0.4134403162933475,0.6656278702555283,736928.25,99704.75
2018-01-31,115912.25,45184.75,92803.25,603766.75,30906.25,5453.5,219739.5,361418.25,116582.75,121183.5,20645.25,33972.0,1636434.8,1673795.2,37360.5,908958.5,1767568.0,894026.75,0.5057948265639568,0.5554504829645519,633156.5,131133.19999999995
2018-02-01,116369.75,45902.5,91295.5,432482.5,32594.0,5729.0,218468.0,381813.5,175137.25,140867.25,27988.75,30485.5,1621602.0,1651385.5,29783.5,1065230.0,1699133.5,724373.25,0.4263192091733816,0.6568997818206934,728303.5,77531.5
2018-02-02,117032.75,46716.0,55182.75,311073.75,38071.0,5820.75,221569.25,408070.25,275753.0,162090.25,24715.5,32553.0,1580525.0,1608763.8,28238.75,1176197.5,1698648.25,573897.0,0.33785511508930705,0.744181521962639,878466.5,118123.25
2018-02-03,116831.5,44857.25,26731.5,85287.25,25097.25,5819.25,224624.5,404267.75,255810.5,169383.0,24493.75,33442.25,1344159.0,1366475.2,22316.25,1207043.0,1416645.75,304624.0,0.21503188076482777,0.8979912346679225,862903.5,72486.75
2018-02-04,115940.25,42677.0,93955.5,154272.0,26188.5,5855.0,224359.0,414949.75,159125.25,141442.5,11813.75,31034.5,1281840.8,1319609.2,37768.5,1007424.75,1421613.0,438888.25,0.3087255462632939,0.785920334256797,746552.0,139772.19999999995
2018-02-05,116404.5,43242.25,33879.75,170796.5,53301.25,5831.25,225896.0,434243.25,337748.5,231497.75,32537.25,31744.0,1574648.8,1598970.2,24321.5,1316671.2,1717122.25,423455.5,0.24660765999625245,0.8361681665143363,1035233.5,142473.44999999995
2018-02-06,115800.0,45290.75,4849.0,91900.5,66492.25,5790.75,225530.25,434933.0,362363.75,256016.25,33740.0,28264.0,1604196.8,1638304.8,34108.0,1440955.0,1670970.5,330123.25,0.19756378104819924,0.8982407894093791,1081577.0,66773.69999999995
2018-02-07,115537.5,46459.5,7193.75,48549.25,55938.25,5748.25,225581.5,429694.25,377364.25,263841.5,42769.25,27522.0,1612236.2,1647216.0,34979.75,1500555.0,1646199.25,279426.5,0.16974038835213903,0.9307290085658665,1098422.0,33963.05000000005
2018-02-08,115486.5,45531.0,52355.25,33266.5,51719.25,5810.0,225205.75,422976.5,367156.75,254734.5,33588.25,29193.5,1607865.8,1642968.8,35103.0,1470524.8,1637023.75,304168.5,0.18580579542599795,0.9145818015408997,1074061.25,29157.949999999953
2018-02-09,115979.25,43670.5,81998.0,128660.5,42353.75,5805.5,224951.0,409469.0,341306.75,198941.0,36322.5,29657.5,1608111.5,1638280.5,30169.0,1355099.2,1659115.25,418467.5,0.25222328587480586,0.8426649520260255,979374.25,51003.75
2018-02-10,117250.0,42199.0,50335.0,106546.5,24428.5,5807.25,225384.5,402356.5,278995.25,173233.75,20835.0,29126.25,1387875.2,1408672.0,20796.75,1206565.2,1476497.5,346566.25,0.2347218671213463,0.8693614526724016,883711.75,88622.30000000005
2018-02-11,116121.75,38276.25,98181.0,523431.25,28514.75,5579.75,217613.0,272973.5,70768.5,115484.5,11149.0,27923.75,1323596.8,1371538.5,47941.75,673469.75,1526017.0,810104.75,0.5308622053358515,0.5088179043648338,487150.25,202420.19999999995
2018-02-12,116087.5,37670.5,93650.25,383203.75,47378.5,5761.5,220492.25,350097.5,225936.5,152937.5,23089.0,29800.5,1567984.5,1592404.2,24419.75,1043752.0,1686105.25,683752.0,0.40552154143402375,0.6656647434971456,758772.0,118120.75
2018-02-13,116596.25,40717.0,68547.75,193780.75,97674.75,5758.0,219165.25,397832.0,310411.25,177675.25,30626.0,29819.0,1568696.5,1597720.0,29023.5,1208693.2,1688603.25,523074.5,0.30976755493038405,0.7705079982010542,915737.5,119906.75
2018-02-14,116267.25,40178.0,75246.5,234590.75,113512.25,5677.25,221784.75,395754.5,296281.25,182881.75,25120.5,31716.0,1596079.0,1626917.8,30838.75,1172729.5,1739010.75,585472.0,0.33666956917891394,0.7347565502710078,906633.5,142931.75
2018-02-15,116382.25,39518.25,90552.25,421211.0,30741.75,5697.5,222771.75,367757.5,254252.25,160045.25,27855.75,31323.0,1647462.8,1674215.8,26753.0,1104957.8,1768108.5,704103.0,0.39822386465536475,0.6707027314971846,813378.0,120645.69999999995
2018-02-16,117993.25,43669.25,63301.25,272854.75,71702.5,5749.0,224584.25,356553.75,288833.75,187460.5,36058.0,32034.25,1580226.8,1607988.5,27761.75,1172368.2,1700794.5,575270.0,0.33823604203800045,0.7418986945418214,864882.25,120567.69999999995
2018-02-17,117903.25,46611.75,7095.5,69442.25,34461.75,5795.5,225741.25,381670.0,295608.25,175476.25,20508.25,31142.75,1371892.0,1392733.5,20841.5,1260892.5,1411456.75,281310.0,0.19930472541932298,0.9190902053514417,883897.25,39564.75
2018-02-18,117033.75,43600.0,28333.0,91104.0,59637.25,5787.5,224955.25,405951.25,249753.75,132391.0,11413.75,29148.75,1264739.8,1299590.0,34850.25,1085665.5,1399109.25,345495.5,0.24693961533025388,0.8584101646836764,817244.75,134369.44999999995
2018-02-19,116923.25,43681.0,7517.75,58548.0,58917.25,5813.25,225976.75,436648.25,350199.25,219564.0,45382.75,30858.25,1553542.2,1573914.2,20372.0,1428559.2,1600029.75,291400.5,0.18212192617043527,0.9195496588377193,1037269.75,46487.55000000005
2018-02-20,116991.25,47722.5,9255.75,94322.5,65834.0,5812.75,226022.25,436035.75,374977.25,244878.0,33365.75,31178.75,1591774.5,1623215.0,31440.5,1422362.2,1686396.5,339938.75,0.20157700161261008,0.8935701633617072,1087069.75,94622.0
2018-02-21,116486.25,44770.75,3814.0,146315.5,91726.75,5789.5,226655.75,429036.75,359062.25,237808.25,27832.5,33492.5,1597851.5,1630939.5,33088.0,1355995.2,1722790.75,408902.75,0.23734905124142325,0.8486365597804302,1059399.75,124939.25
2018-02-22,116938.75,41871.25,7712.0,250251.25,88681.0,5796.75,226457.25,426556.75,362733.75,192406.5,30026.75,32469.25,1610095.8,1642360.2,32264.5,1263451.5,1781901.25,511251.0,0.286913205768277,0.7847057920404488,1014166.25,171805.44999999995
2018-02-23,116890.25,41311.25,43694.0,311482.25,105663.25,5810.0,223542.75,423717.25,352175.5,159147.5,30677.75,32415.75,1609573.2,1635855.2,26282.0,1148733.8,1846527.5,624851.0,0.3383924691075546,0.713688448589974,967456.0,236954.30000000005
2018-02-24,116011.0,38417.5,98352.75,483951.75,109932.25,5660.5,180130.75,332172.75,117969.75,123866.75,11696.0,29806.5,1435885.5,1481934.8,46049.25,743648.75,1647968.25,852325.75,0.5171979193167101,0.5179025416720205,603815.75,212082.75
2018-02-25,116904.25,36153.0,68550.75,285573.75,122087.75,5727.0,188914.75,395593.75,180925.75,127450.0,11748.5,29796.0,1334158.5,1364710.5,30552.0,857946.25,1569425.25,634996.5,0.4046044881717049,0.6430617126825636,733765.5,235266.75
2018-02-26,116233.25,36166.0,86765.25,311206.0,81629.0,5735.25,192119.0,424768.0,363134.5,160123.75,30667.25,30518.25,1658546.0,1680963.8,22417.75,1178945.8,1839065.5,637734.75,0.346771091078594,0.7108309326361766,978544.5,180519.5
2018-02-27,115547.0,38302.25,89729.75,240467.75,97963.75,5840.75,193437.75,419136.75,385306.25,174468.75,35072.5,30990.5,1694430.0,1719442.8,25012.75,1266268.8,1826263.75,587851.25,0.32188737798688716,0.7473125475823729,1009902.25,131833.75
2018-02-28,114290.25,37815.0,101436.25,453620.75,108252.0,5791.5,192774.0,395655.5,292040.75,149338.25,26406.75,30267.75,1729547.2,1767121.8,37574.5,1066238.2,1907688.75,821205.75,0.4304715588431289,0.6164840138505616,867302.25,178141.55000000005
2018-03-01,114462.5,35053.75,98888.25,627597.5,110481.25,5571.25,192222.0,353518.25,189714.75,135635.5,24214.5,28650.0,1719266.2,1763871.5,44605.25,882299.25,1916009.5,992054.5,0.5177711801533343,0.5131836186856927,707518.5,196743.30000000005
2018-03-02,115823.75,36244.75,98108.25,438176.5,102090.75,5577.0,193156.25,405984.0,269309.75,131197.5,37686.5,27673.5,1698144.8,1719925.0,21780.25,1059769.2,1861028.5,796021.0,0.4277317623024043,0.6240746961036537,834164.75,162883.69999999995
2018-03-03,116108.25,36471.5,99327.5,321506.5,77040.25,5529.0,193753.0,423447.25,228370.0,116848.0,19923.75,30007.0,1466619.2,1490600.5,23981.25,968745.0,1668332.0,655983.0,0.39319691763989423,0.6605293316765525,798672.25,201712.80000000005
2018-03-04,115059.0,33859.25,93668.5,308809.25,100455.25,5460.25,192004.0,401605.5,166495.5,107325.75,8181.25,30231.25,1330239.5,1375954.0,45714.5,827306.5,1563154.75,657311.5,0.42050315235903546,0.6219229695103776,705658.0,232915.25
2018-03-05,114038.75,35357.5,77318.0,232104.0,104489.25,5374.0,190049.5,402102.0,309189.0,148363.75,29961.25,30955.0,1548953.5,1568994.8,20041.25,1135042.2,1679302.0,568681.5,0.3386415903750487,0.7327800350365585,890609.75,130348.5
2018-03-06,114024.0,39879.0,31447.5,109463.5,76481.0,5390.25,193229.5,408341.5,391371.0,205918.0,29578.5,28732.5,1560604.8,1589693.2,29088.5,1343212.8,1633856.25,376685.25,0.23054981122115242,0.8607001593228472,1034363.0,73251.44999999995
2018-03-07,113139.0,40134.75,12500.0,140564.75,56922.5,5380.5,192870.0,405538.75,390723.25,202015.75,33640.0,29960.25,1564247.0,1586098.5,21851.5,1354259.8,1623389.5,368641.5,0.22708136279063035,0.8657582849767332,1028238.0,59142.5
2018-03-08,113898.0,38835.75,36414.5,430033.5,93282.5,5368.5,192723.25,396183.0,287873.75,117572.0,20173.0,32939.75,1585318.5,1618221.8,32903.25,1025588.0,1765297.5,717832.75,0.4066355670927988,0.6469286771081016,834568.5,179979.0
2018-03-09,114675.25,35785.0,36689.0,339557.25,71754.25,5342.75,191663.0,379237.5,270690.75,129064.25,31374.5,32630.5,1568205.8,1595796.0,27590.25,1120205.2,1638464.0,603803.5,0.36851801443302995,0.7143228267616405,811623.0,70258.19999999995
2018-03-10,113869.75,35158.25,66654.5,225285.75,56037.0,5340.25,192052.0,383120.25,147306.0,102581.25,13016.5,32520.25,1324352.2,1353061.0,28708.75,976375.0,1372941.75,502345.5,0.36588988571437936,0.7372472367999993,665527.75,48589.55000000005
2018-03-11,112531.0,35178.5,58556.75,189433.0,84286.5,4988.5,191210.0,357112.5,76962.25,84335.0,14514.75,30612.75,1198449.5,1241315.2,42865.75,866173.25,1239721.5,484974.25,0.39119612751734967,0.7227448882910794,549022.5,41272.0
2018-03-12,113186.25,40655.75,5677.0,187575.0,49397.75,5121.0,192127.0,389047.5,283484.0,122293.25,39860.75,31383.5,1489348.8,1515890.5,26541.75,1246699.0,1459808.75,401612.75,0.2751132639806413,0.8370765800462591,826208.25,-29540.050000000047
2018-03-13,108176.25,42606.0,34041.5,398094.5,52338.5,5107.0,192220.5,385104.75,293562.0,109370.25,21463.0,27965.0,1564429.8,1597907.8,33478.0,1079955.2,1670049.25,640363.75,0.383440039268303,0.6903187346597462,816002.0,105619.44999999995
2018-03-14,111830.75,44101.5,25667.5,122363.0,71454.0,5399.25,192952.25,390451.5,359976.0,123628.0,36862.5,31415.0,1526836.8,1554814.0,27977.25,1307352.2,1516101.25,380816.0,0.25118111339859395,0.8562488145425889,905470.5,-10735.550000000047
2018-03-15,112707.5,41286.0,86757.75,548587.0,108585.25,5358.5,189653.5,316327.25,103568.5,113029.25,23124.25,29598.25,1595286.0,1635981.0,40695.0,851356.0,1678583.0,903282.0,0.5381217372033436,0.5336698247210845,562523.25,83297.0
2018-03-16,113203.5,42794.0,50940.5,531493.0,48726.0,5370.75,186379.75,302698.0,143159.0,124086.25,39325.5,29537.25,1581938.8,1613932.0,31993.25,950779.25,1617713.5,792527.75,0.48990612367393854,0.601021512336634,599480.5,35774.69999999995
2018-03-17,112128.0,39908.5,55327.75,728820.25,52766.75,5271.25,181580.5,176932.5,87972.5,85953.25,19670.25,27920.25,1450521.8,1481729.5,31207.75,613607.0,1574251.75,994222.5,0.631552418474364,0.4230250107237271,378778.5,123729.94999999995
2018-03-18,110885.25,36110.5,62768.75,688897.25,82333.5,4964.5,170628.0,194634.0,94270.5,79847.5,13761.25,26496.0,1366557.0,1414785.2,48228.25,532557.5,1565597.0,985959.75,0.6297659934197626,0.3897074911620957,395248.0,199040.0
2018-03-19,104507.0,37340.0,42928.25,207357.25,119135.25,5288.25,191699.25,379517.5,343819.25,159439.75,49102.5,28027.25,1573600.2,1592825.2,19225.0,1204179.5,1668161.5,516556.0,0.30965586965051045,0.7652385275497551,910803.75,94561.30000000005
2018-03-20,103968.0,37463.0,59531.0,284194.25,99836.0,5362.5,192185.75,381395.75,358322.0,170000.75,35936.0,28882.25,1607381.0,1639716.5,32335.5,1163819.8,1757077.25,590354.75,0.3359867928402123,0.724047254509043,938600.75,149696.25
2018-03-21,104902.25,35239.75,48032.0,146134.0,135522.25,5332.75,191039.0,402140.0,350205.0,194620.75,39679.0,28125.25,1581551.8,1607243.0,25691.25,1251863.5,1680972.0,475163.0,0.2826715733516085,0.7915412571374519,975091.0,99420.19999999995
2018-03-22,107461.5,33896.5,55413.5,355635.5,56306.5,5362.0,208527.5,389071.25,293865.25,165899.0,32826.25,27910.5,1611590.5,1645068.5,33478.0,1144235.0,1732175.25,614075.5,0.3545111847083602,0.7100035648013562,876746.0,120584.75
2018-03-23,108519.75,34778.25,41684.5,56714.25,44664.5,5368.25,223702.75,394586.5,377462.25,196575.5,34207.5,29849.25,1539705.2,1565864.0,26158.75,1396642.0,1548113.25,291729.5,0.18844196314449219,0.9070840314106883,998473.5,8408.050000000047
2018-03-24,108375.5,32353.5,11687.25,60391.0,144547.75,5371.75,223657.75,380751.0,345206.25,124040.5,14416.0,30228.5,1302289.2,1337828.2,35539.0,1085663.2,1481026.75,362726.75,0.24491573160309224,0.8336575316757598,880226.25,178737.55000000005
2018-03-25,102385.0,29464.5,3505.5,32312.0,158680.75,5065.0,213668.5,362525.0,248976.75,98689.75,13095.75,28442.5,1140354.0,1182470.0,42116.0,945855.75,1296811.0,331412.75,0.255559792444697,0.8294404632245777,738634.0,156457.0
2018-03-26,109795.5,31520.25,7131.75,57527.75,72805.25,5345.75,222008.75,392260.75,370476.75,185054.75,34060.75,29199.75,1479220.8,1501143.0,21922.25,1341756.0,1517187.75,284126.25,0.1872716478234154,0.9070694517005169,976992.0,37966.94999999995
2018-03-27,113985.25,32420.75,20384.0,88009.75,112027.0,5286.75,221275.5,379665.75,379591.0,181534.5,29410.25,30174.75,1504873.2,1537770.0,32896.75,1284452.5,1593765.25,372113.5,0.2334807463018785,0.8535287225528371,970966.0,88892.05000000005
2018-03-28,114219.25,33153.25,91634.75,334831.0,46284.0,5388.0,221403.25,374161.75,281685.5,140735.75,22470.75,30568.75,1569465.0,1604542.5,35077.5,1096715.2,1696536.0,625510.25,0.3686984832623652,0.6987828336407629,827151.75,127071.0
