Date,Grid_load,Grid_load_incl._hydro_pumped_storage,Hydro_pumped_storage,Residual_load
2020-01-02,1.3315748e+06,1.3649488e+06,33374.0,899670.0
2020-01-03,1.3838432e+06,1.4276565e+06,43813.25,590376.75
2020-01-04,1.3033898e+06,1.33481e+06,31420.25,492338.25
2020-01-05,1.1867882e+06,1.2109615e+06,24173.25,845565.75
2020-01-06,1.3877342e+06,1.4216935e+06,33959.25,956374.75
2020-01-07,1.5351412e+06,1.5714128e+06,36271.5,1.031179e+06
2020-01-08,1.5713995e+06,1.6050862e+06,33686.75,986139.75
2020-01-09,1.5422922e+06,1.5696338e+06,27341.5,987314.75
2020-01-10,1.5226202e+06,1.5572632e+06,34643.0,882592.5
2020-01-11,1.3280308e+06,1.3538005e+06,25769.75,775640.5
2020-01-12,1.2885058e+06,1.3155575e+06,27051.75,470300.5
2020-01-13,1.5391955e+06,1.5717712e+06,32575.75,1.0554488e+06
2020-01-14,1.6156855e+06,1.6531618e+06,37476.25,666445.25
2020-01-15,1.5856402e+06,1.6203428e+06,34702.5,679154.75
2020-01-16,1.5451822e+06,1.5837482e+06,38566.0,1.02419725e+06
2020-01-17,1.545423e+06,1.5818405e+06,36417.5,916890.0
2020-01-18,1.343193e+06,1.374008e+06,30815.0,791411.5
2020-01-19,1.2292368e+06,1.253553e+06,24316.25,917993.25
2020-01-20,1.5290065e+06,1.5642478e+06,35241.25,1.2662202e+06
2020-01-21,1.5953965e+06,1.621534e+06,26137.5,1.16635e+06
2020-01-22,1.5973612e+06,1.6332738e+06,35912.5,1.3270142e+06
2020-01-23,1.5878818e+06,1.6215592e+06,33677.5,1.4498248e+06
2020-01-24,1.569452e+06,1.6030232e+06,33571.25,1.3227345e+06
2020-01-25,1.357639e+06,1.3756272e+06,17988.25,1.1573058e+06
2020-01-26,1.2338265e+06,1.2551305e+06,21304.0,966827.0
2020-01-27,1.5474622e+06,1.5924865e+06,45024.25,954843.0
2020-01-28,1.604453e+06,1.6420665e+06,37613.5,771599.75
2020-01-29,1.6461528e+06,1.6819332e+06,35780.5,772671.0
2020-01-30,1.6149295e+06,1.6557878e+06,40858.25,739113.0
2020-01-31,1.5653422e+06,1.6076445e+06,42302.25,637552.25
2020-02-01,1.36248e+06,1.4118898e+06,49409.75,419723.0
2020-02-02,1.252154e+06,1.2928755e+06,40721.5,651739.0
2020-02-03,1.5317265e+06,1.5702492e+06,38522.75,854842.75
2020-02-04,1.607783e+06,1.6425602e+06,34777.25,880775.5
2020-02-05,1.58006e+06,1.6127785e+06,32718.5,1.1170775e+06
2020-02-06,1.58546e+06,1.6199308e+06,34470.75,1.223876e+06
2020-02-07,1.5237095e+06,1.5619718e+06,38262.25,1.2225252e+06
2020-02-08,1.3338788e+06,1.3600505e+06,26171.75,807479.25
2020-02-09,1.2836555e+06,1.3247778e+06,41122.25,372738.75
2020-02-10,1.587886e+06,1.6313715e+06,43485.5,580332.75
2020-02-11,1.645411e+06,1.6856445e+06,40233.5,566810.75
2020-02-12,1.636683e+06,1.6719368e+06,35253.75,636177.5
2020-02-13,1.614392e+06,1.653965e+06,39573.0,977598.75
2020-02-14,1.523297e+06,1.5586492e+06,35352.25,1.2126912e+06
2020-02-15,1.3325152e+06,1.364883e+06,32367.75,562208.25
2020-02-16,1.2838095e+06,1.3194258e+06,35616.25,302919.75
2020-02-17,1.5500892e+06,1.5923932e+06,42304.0,648812.25
2020-02-18,1.6002188e+06,1.640802e+06,40583.25,611152.0
2020-02-19,1.5824022e+06,1.6219645e+06,39562.25,718829.25
2020-02-20,1.561168e+06,1.5908332e+06,29665.25,777403.5
2020-02-21,1.5461165e+06,1.587263e+06,41146.5,592041.5
2020-02-22,1.363544e+06,1.4044928e+06,40948.75,296940.0
2020-02-23,1.2554092e+06,1.297296e+06,41886.75,362039.0
2020-02-24,1.4759112e+06,1.513117e+06,37205.75,782217.75
2020-02-25,1.5417042e+06,1.5847595e+06,43055.25,637478.5
2020-02-26,1.5402292e+06,1.57146e+06,31230.75,1.0280235e+06
2020-02-27,1.5509288e+06,1.5924428e+06,41514.0,1.1817565e+06
2020-02-28,1.5345002e+06,1.5718375e+06,37337.25,826469.75
2020-02-29,1.342279e+06,1.370211e+06,27932.0,413732.5
2020-03-01,1.2293128e+06,1.2713522e+06,42039.5,392684.75
2020-03-02,1.4784718e+06,1.5122595e+06,33787.75,1.0919588e+06
2020-03-03,1.5035062e+06,1.541641e+06,38134.75,1.1577998e+06
2020-03-04,1.510674e+06,1.5490765e+06,38402.5,1.1964245e+06
2020-03-05,1.517444e+06,1.5522422e+06,34798.25,1.1143252e+06
2020-03-06,1.5280422e+06,1.5649548e+06,36912.5,940200.5
2020-03-07,1.2942785e+06,1.3266052e+06,32326.75,825853.25
2020-03-08,1.225136e+06,1.2714878e+06,46351.75,515266.0
2020-03-09,1.4554918e+06,1.4895492e+06,34057.5,1.0431225e+06
2020-03-10,1.6031218e+06,1.638023e+06,34901.25,652805.75
2020-03-11,1.5555435e+06,1.5975645e+06,42021.0,723711.25
2020-03-12,1.567162e+06,1.6160238e+06,48861.75,536898.75
2020-03-13,1.5391608e+06,1.5862035e+06,47042.75,622514.0
2020-03-14,1.25687e+06,1.2765062e+06,19636.25,863505.0
2020-03-15,1.2167685e+06,1.2542538e+06,37485.25,422213.25
2020-03-16,1.4183295e+06,1.4510225e+06,32693.0,1.02249325e+06
2020-03-17,1.447366e+06,1.481475e+06,34109.0,1.03728425e+06
2020-03-18,1.447226e+06,1.4840012e+06,36775.25,904415.75
2020-03-19,1.3903222e+06,1.4257668e+06,35444.5,1.1793805e+06
2020-03-20,1.3694658e+06,1.3926995e+06,23233.75,1.01983825e+06
2020-03-21,1.2548155e+06,1.2910105e+06,36195.0,487330.5
2020-03-22,1.1752132e+06,1.2161618e+06,40948.5,374680.75
2020-03-23,1.384922e+06,1.4271022e+06,42180.25,666770.0
2020-03-24,1.3919292e+06,1.4267765e+06,34847.25,736351.75
2020-03-25,1.3861218e+06,1.425121e+06,38999.25,726908.25
2020-03-26,1.3690132e+06,1.4018608e+06,32847.5,723968.0
2020-03-27,1.3285142e+06,1.3621632e+06,33649.0,716970.75
2020-03-28,1.168693e+06,1.2097335e+06,41040.5,571394.25
2020-03-29,1.1308842e+06,1.1650432e+06,34159.0,415725.75
2020-03-30,1.3466102e+06,1.3771232e+06,30513.0,869363.75
2020-03-31,1.3521292e+06,1.3929412e+06,40812.0,1.02860925e+06
2020-04-01,1.3923305e+06,1.434211e+06,41880.5,880475.0
2020-04-02,1.3857288e+06,1.4128305e+06,27101.75,726074.5
2020-04-03,1.3718815e+06,1.4121292e+06,40247.75,776904.0
2020-04-04,1.1424735e+06,1.184798e+06,42324.5,773396.75
2020-04-05,1.095905e+06,1.1358698e+06,39964.75,356908.25
2020-04-06,1.289751e+06,1.3366525e+06,46901.5,647289.0
2020-04-07,1.287449e+06,1.3349095e+06,47460.5,895722.0
2020-04-08,1.2683112e+06,1.306148e+06,37836.75,881802.0
2020-04-09,1.2568672e+06,1.302491e+06,45623.75,881064.25
2020-04-10,1.03515425e+06,1.0710008e+06,35846.5,706778.0
2020-04-11,1.04051775e+06,1.0849078e+06,44390.0,717782.5
2020-04-12,989618.25,1.0277325e+06,38114.25,604100.25
2020-04-13,1.04418425e+06,1.087704e+06,43519.75,323995.75
2020-04-14,1.2505578e+06,1.3017162e+06,51158.5,710685.0
2020-04-15,1.2866855e+06,1.3282092e+06,41523.75,722559.0
2020-04-16,1.2827768e+06,1.328178e+06,45401.25,882773.25
2020-04-17,1.239725e+06,1.287325e+06,47600.0,915484.75
2020-04-18,1.0912918e+06,1.1314375e+06,40145.75,672140.75
2020-04-19,1.0508082e+06,1.096706e+06,45897.75,419724.25
2020-04-20,1.290038e+06,1.3470578e+06,57019.75,397623.5
2020-04-21,1.3356018e+06,1.3906345e+06,55032.75,342039.5
2020-04-22,1.3138298e+06,1.3617385e+06,47908.75,481417.25
2020-04-23,1.2808165e+06,1.3319152e+06,51098.75,865366.25
2020-04-24,1.2592472e+06,1.303789e+06,44541.75,706711.5
2020-04-25,1.10748e+06,1.1507262e+06,43246.25,681503.0
2020-04-26,1.0253035e+06,1.0585045e+06,33201.0,740279.5
2020-04-27,1.2422518e+06,1.2865978e+06,44346.0,923934.0
2020-04-28,1.2801888e+06,1.3115932e+06,31404.5,1.0021775e+06
2020-04-29,1.2972162e+06,1.3328515e+06,35635.25,977176.5
2020-04-30,1.2872992e+06,1.3367432e+06,49444.0,720021.25
2020-05-01,1.0518412e+06,1.0869472e+06,35106.0,495665.0
2020-05-02,1.071928e+06,1.119961e+06,48033.0,577559.0
2020-05-03,1.01870975e+06,1.0596378e+06,40928.0,694813.25
2020-05-04,1.2683882e+06,1.3043598e+06,35971.5,954201.5
2020-05-05,1.3107508e+06,1.344348e+06,33597.25,869657.75
2020-05-06,1.3073502e+06,1.34615e+06,38799.75,805844.5
2020-05-07,1.290492e+06,1.327148e+06,36656.0,896285.5
2020-05-08,1.2445865e+06,1.291336e+06,46749.5,923268.0
2020-05-09,1.0734868e+06,1.1070558e+06,33569.0,799656.5
2020-05-10,1.0172775e+06,1.044974e+06,27696.5,603479.75
2020-05-11,1.3398578e+06,1.378098e+06,38240.25,615007.5
2020-05-12,1.335587e+06,1.3613245e+06,25737.5,826764.0
2020-05-13,1.312209e+06,1.3425848e+06,30375.75,990433.25
2020-05-14,1.313033e+06,1.3462055e+06,33172.5,928107.0
2020-05-15,1.304126e+06,1.3407415e+06,36615.5,820889.25
2020-05-16,1.127485e+06,1.168598e+06,41113.0,593086.75
2020-05-17,1.0503278e+06,1.0880752e+06,37747.5,477433.0
2020-05-18,1.2831978e+06,1.3181275e+06,34929.75,752864.75
2020-05-19,1.3088942e+06,1.3421552e+06,33261.0,889094.0
2020-05-20,1.249689e+06,1.290498e+06,40809.0,1.02749975e+06
2020-05-21,1.01963475e+06,1.0610772e+06,41442.5,691201.0
2020-05-22,1.157968e+06,1.198337e+06,40369.0,686815.5
2020-05-23,1.109808e+06,1.1446972e+06,34889.25,561177.25
2020-05-24,1.0554678e+06,1.102319e+06,46851.25,361356.25
2020-05-25,1.293773e+06,1.3291675e+06,35394.5,731468.0
2020-05-26,1.2799182e+06,1.3189505e+06,39032.25,1.00803575e+06
2020-05-27,1.2970892e+06,1.3352728e+06,38183.5,912476.75
2020-05-28,1.295495e+06,1.3266575e+06,31162.5,795057.25
2020-05-29,1.235211e+06,1.2647258e+06,29514.75,846802.25
2020-05-30,1.0765735e+06,1.1118488e+06,35275.25,602404.5
2020-05-31,997749.75,1.0445175e+06,46767.75,451884.25
2020-06-01,983914.5,1.01616975e+06,32255.25,434311.25
2020-06-02,1.254432e+06,1.2866922e+06,32260.25,868468.75
2020-06-03,1.29484e+06,1.3332578e+06,38417.75,894031.75
2020-06-04,1.3323522e+06,1.3662898e+06,33937.5,1.00000975e+06
2020-06-05,1.3095438e+06,1.3430132e+06,33469.5,730133.0
2020-06-06,1.1454002e+06,1.1890478e+06,43647.5,458328.0
2020-06-07,1.03724125e+06,1.069878e+06,32636.75,636515.0
2020-06-08,1.2577852e+06,1.2845935e+06,26808.25,1.0217055e+06
2020-06-09,1.294317e+06,1.3220125e+06,27695.5,1.0781382e+06
2020-06-10,1.2905645e+06,1.3166042e+06,26039.75,1.04575775e+06
2020-06-11,1.1383498e+06,1.1640215e+06,25671.75,782981.5
2020-06-12,1.1913965e+06,1.2225652e+06,31168.75,666225.75
2020-06-13,1.101138e+06,1.1312142e+06,30076.25,583071.0
2020-06-14,1.045712e+06,1.0755538e+06,29841.75,677256.5
2020-06-15,1.2647165e+06,1.290231e+06,25514.5,978503.0
2020-06-16,1.2997448e+06,1.3225025e+06,22757.75,1.1094535e+06
2020-06-17,1.3020732e+06,1.329821e+06,27747.75,1.03297675e+06
2020-06-18,1.3087688e+06,1.331446e+06,22677.25,991774.0
2020-06-19,1.260401e+06,1.2840115e+06,23610.5,969352.25
2020-06-20,1.0971248e+06,1.1223025e+06,25177.75,676484.5
2020-06-21,1.0097115e+06,1.0392635e+06,29552.0,666087.5
2020-06-22,1.27707e+06,1.302471e+06,25401.0,905068.5
2020-06-23,1.3048895e+06,1.3335655e+06,28676.0,944820.5
2020-06-24,1.2973122e+06,1.3218408e+06,24528.5,893081.5
2020-06-25,1.3193845e+06,1.341246e+06,21861.5,842622.75
2020-06-26,1.2774392e+06,1.3041218e+06,26682.5,845389.25
2020-06-27,1.0993055e+06,1.1209652e+06,21659.75,705321.5
2020-06-28,1.024257e+06,1.053085e+06,28828.0,551909.75
2020-06-29,1.27886e+06,1.3117462e+06,32886.25,754543.0
2020-06-30,1.3452215e+06,1.3774225e+06,32201.0,593995.25
2020-07-01,1.3436715e+06,1.3730405e+06,29369.0,816931.0
2020-07-02,1.3262935e+06,1.3552742e+06,28980.75,969271.75
2020-07-03,1.2734872e+06,1.3040775e+06,30590.25,830292.0
2020-07-04,1.1467075e+06,1.1889768e+06,42269.25,335376.5
2020-07-05,1.0914915e+06,1.130582e+06,39090.5,273860.0
2020-07-06,1.3496372e+06,1.3868132e+06,37176.0,470911.5
2020-07-07,1.3490495e+06,1.3823138e+06,33264.25,816270.75
2020-07-08,1.3420955e+06,1.37142e+06,29324.5,1.062396e+06
2020-07-09,1.342185e+06,1.3740638e+06,31878.75,1.00985125e+06
2020-07-10,1.305485e+06,1.3390755e+06,33590.5,785104.0
2020-07-11,1.1071122e+06,1.1358235e+06,28711.25,717459.0
2020-07-12,1.00734675e+06,1.04180625e+06,34459.5,637819.25
2020-07-13,1.2543422e+06,1.281384e+06,27041.75,916705.0
2020-07-14,1.306803e+06,1.3267398e+06,19936.75,984148.75
2020-07-15,1.3212562e+06,1.3524048e+06,31148.5,1.1383368e+06
2020-07-16,1.3251288e+06,1.3515855e+06,26456.75,1.1655598e+06
2020-07-17,1.2680665e+06,1.2972825e+06,29216.0,1.0398945e+06
2020-07-18,1.064688e+06,1.0908975e+06,26209.5,816234.75
2020-07-19,985816.75,1.02357575e+06,37759.0,689503.5
2020-07-20,1.2588278e+06,1.2796415e+06,20813.75,891769.25
2020-07-21,1.2915518e+06,1.3184572e+06,26905.5,898899.75
2020-07-22,1.299791e+06,1.3227345e+06,22943.5,968419.25
2020-07-23,1.2838595e+06,1.313692e+06,29832.5,952763.75
2020-07-24,1.274845e+06,1.3100378e+06,35192.75,841918.25
2020-07-25,1.0699505e+06,1.0945498e+06,24599.25,737758.5
2020-07-26,1.01170425e+06,1.04746925e+06,35765.0,511554.5
2020-07-27,1.246093e+06,1.2789215e+06,32828.5,848355.0
2020-07-28,1.335801e+06,1.3743555e+06,38554.5,595148.5
2020-07-29,1.3144262e+06,1.3507975e+06,36371.25,660359.25
2020-07-30,1.2911882e+06,1.3317005e+06,40512.25,880897.25
2020-07-31,1.2566148e+06,1.292093e+06,35478.25,907386.75
2020-08-01,1.1024755e+06,1.1406245e+06,38149.0,662928.75
2020-08-02,1.01109875e+06,1.03997625e+06,28877.5,762414.25
2020-08-03,1.2376485e+06,1.2723502e+06,34701.75,1.015573e+06
2020-08-04,1.2597695e+06,1.2875338e+06,27764.25,1.02072925e+06
2020-08-05,1.280412e+06,1.3209022e+06,40490.25,804388.75
2020-08-06,1.2810618e+06,1.3194868e+06,38425.0,900098.25
2020-08-07,1.2694272e+06,1.3093472e+06,39920.0,942780.75
2020-08-08,1.1064848e+06,1.137671e+06,31186.25,806783.0
2020-08-09,1.035652e+06,1.0679132e+06,32261.25,691543.5
2020-08-10,1.3195268e+06,1.3553322e+06,35805.5,919891.5
2020-08-11,1.3832798e+06,1.4218152e+06,38535.5,869776.0
2020-08-12,1.3695222e+06,1.4064085e+06,36886.25,848679.5
2020-08-13,1.362389e+06,1.397697e+06,35308.0,1.0001795e+06
2020-08-14,1.3118142e+06,1.348717e+06,36902.75,1.0818802e+06
2020-08-15,1.095678e+06,1.1247798e+06,29101.75,873196.0
2020-08-16,1.036924e+06,1.0741332e+06,37209.25,686183.75
2020-08-17,1.3089725e+06,1.3339885e+06,25016.0,1.041351e+06
2020-08-18,1.327555e+06,1.3651888e+06,37633.75,1.0778228e+06
2020-08-19,1.3210735e+06,1.3542935e+06,33220.0,1.0448035e+06
2020-08-20,1.3477392e+06,1.382911e+06,35171.75,959045.5
2020-08-21,1.3504792e+06,1.3853342e+06,34855.0,808893.0
2020-08-22,1.1462718e+06,1.176861e+06,30589.25,591727.0
2020-08-23,1.062355e+06,1.0969205e+06,34565.5,438721.0
2020-08-24,1.2971862e+06,1.323749e+06,26562.75,923764.75
2020-08-25,1.3420772e+06,1.3637202e+06,21643.0,897595.75
2020-08-26,1.4190732e+06,1.4641632e+06,45090.0,361681.0
2020-08-27,1.3570088e+06,1.382086e+06,25077.25,858905.5
2020-08-28,1.312567e+06,1.346024e+06,33457.0,854523.25
2020-08-29,1.1104895e+06,1.1525132e+06,42023.75,776045.5
2020-08-30,1.02382675e+06,1.05479e+06,30963.25,783901.0
2020-08-31,1.3083088e+06,1.3377995e+06,29490.75,1.0640482e+06
2020-09-01,1.3425568e+06,1.3718338e+06,29277.0,1.1252672e+06
2020-09-02,1.348501e+06,1.3817908e+06,33289.75,1.11971e+06
2020-09-03,1.3609082e+06,1.3888892e+06,27981.0,881923.0
2020-09-04,1.3315475e+06,1.3668008e+06,35253.25,870830.5
2020-09-05,1.1295705e+06,1.1568668e+06,27296.25,724029.5
2020-09-06,1.04554e+06,1.0782168e+06,32676.75,715186.25
2020-09-07,1.309754e+06,1.3404612e+06,30707.25,994531.5
2020-09-08,1.3871432e+06,1.4247965e+06,37653.25,842956.25
2020-09-09,1.3961615e+06,1.4330745e+06,36913.0,867994.5
2020-09-10,1.3732642e+06,1.405152e+06,31887.75,1.0576788e+06
2020-09-11,1.3149745e+06,1.3486108e+06,33636.25,1.0085765e+06
2020-09-12,1.15535e+06,1.1873872e+06,32037.25,639453.0
2020-09-13,1.0578878e+06,1.0960088e+06,38121.0,583846.75
2020-09-14,1.3208128e+06,1.34986e+06,29047.25,1.027334e+06
2020-09-15,1.3705308e+06,1.4082065e+06,37675.75,1.105974e+06
2020-09-16,1.395852e+06,1.4275742e+06,31722.25,1.01355025e+06
2020-09-17,1.3803372e+06,1.4105348e+06,30197.5,895261.75
2020-09-18,1.3239338e+06,1.3655022e+06,41568.5,863096.5
2020-09-19,1.1254462e+06,1.154201e+06,28754.75,676742.75
2020-09-20,1.03429225e+06,1.0630748e+06,28782.5,667751.0
2020-09-21,1.310829e+06,1.3398705e+06,29041.5,1.0652435e+06
2020-09-22,1.35675e+06,1.3868958e+06,30145.75,1.1445208e+06
2020-09-23,1.3697325e+06,1.4022478e+06,32515.25,1.0359225e+06
2020-09-24,1.3854575e+06,1.4286802e+06,43222.75,735026.75
2020-09-25,1.3499125e+06,1.388413e+06,38500.5,960892.5
2020-09-26,1.1879082e+06,1.22174e+06,33831.75,783602.0
2020-09-27,1.0899092e+06,1.1242632e+06,34354.0,774490.25
2020-09-28,1.3508695e+06,1.3844432e+06,33573.75,1.161856e+06
2020-09-29,1.387335e+06,1.4216042e+06,34269.25,1.2242375e+06
2020-09-30,1.38236e+06,1.4111792e+06,28819.25,1.1618542e+06
2020-10-01,1.410453e+06,1.4445112e+06,34058.25,954827.0
2020-10-02,1.3981558e+06,1.429539e+06,31383.25,860741.0
2020-10-03,1.1706522e+06,1.2095712e+06,38919.0,514552.75
2020-10-04,1.1227558e+06,1.1683485e+06,45592.75,435290.75
2020-10-05,1.4129098e+06,1.4492288e+06,36319.0,829135.5
2020-10-06,1.4810108e+06,1.5218352e+06,40824.5,799067.75
2020-10-07,1.4598688e+06,1.4960872e+06,36218.5,899994.0
2020-10-08,1.4957435e+06,1.5359398e+06,40196.25,711265.25
2020-10-09,1.4088428e+06,1.4427608e+06,33918.0,1.0110955e+06
2020-10-10,1.2229908e+06,1.2546982e+06,31707.5,744824.5
2020-10-11,1.1401948e+06,1.1790402e+06,38845.5,732296.25
2020-10-12,1.3955285e+06,1.4281725e+06,32644.0,1.2119685e+06
2020-10-13,1.4252875e+06,1.45731e+06,32022.5,1.1860195e+06
2020-10-14,1.5057848e+06,1.5362152e+06,30430.5,847258.25
2020-10-15,1.4995805e+06,1.53463e+06,35049.5,1.0469655e+06
2020-10-16,1.4198872e+06,1.448826e+06,28938.75,1.213915e+06
2020-10-17,1.2010542e+06,1.2192775e+06,18223.25,1.090605e+06
2020-10-18,1.1642852e+06,1.2056102e+06,41325.0,725700.75
2020-10-19,1.4112048e+06,1.443328e+06,32123.25,1.1523652e+06
2020-10-20,1.473024e+06,1.5047088e+06,31684.75,898158.5
2020-10-21,1.4856655e+06,1.5233518e+06,37686.25,837026.5
2020-10-22,1.4871982e+06,1.522423e+06,35224.75,739440.75
2020-10-23,1.4320902e+06,1.4695168e+06,37426.5,1.0726548e+06
2020-10-24,1.2490468e+06,1.2779245e+06,28877.75,632793.75
2020-10-25,1.225577e+06,1.2666472e+06,41070.25,520336.5
2020-10-26,1.4338185e+06,1.4714488e+06,37630.25,1.039325e+06
2020-10-27,1.4976338e+06,1.5325362e+06,34902.5,805326.5
2020-10-28,1.5109295e+06,1.5480588e+06,37129.25,774037.5
2020-10-29,1.516425e+06,1.5507265e+06,34301.5,791614.0
2020-10-30,1.4583232e+06,1.4929245e+06,34601.25,797786.0
2020-10-31,1.188506e+06,1.213268e+06,24762.0,792368.75
2020-11-01,1.177105e+06,1.2139235e+06,36818.5,544045.5
2020-11-02,1.4776408e+06,1.5236792e+06,46038.5,566861.75
2020-11-03,1.479108e+06,1.513712e+06,34604.0,939911.0
2020-11-04,1.4996582e+06,1.5374942e+06,37836.0,1.0510455e+06
2020-11-05,1.504678e+06,1.538079e+06,33401.0,1.0751338e+06
2020-11-06,1.4483712e+06,1.4774408e+06,29069.5,1.2064238e+06
2020-11-07,1.2303625e+06,1.262401e+06,32038.5,994019.25
2020-11-08,1.142375e+06,1.173886e+06,31511.0,958158.75
2020-11-09,1.4270322e+06,1.4588515e+06,31819.25,1.2754352e+06
2020-11-10,1.4752165e+06,1.5067305e+06,31514.0,1.3605702e+06
2020-11-11,1.481888e+06,1.5115548e+06,29666.75,1.3931052e+06
2020-11-12,1.4964345e+06,1.5260838e+06,29649.25,1.110584e+06
2020-11-13,1.4540492e+06,1.4787265e+06,24677.25,1.0846888e+06
2020-11-14,1.2352018e+06,1.2488288e+06,13627.0,834031.25
2020-11-15,1.2002972e+06,1.238597e+06,38299.75,404565.0
2020-11-16,1.4874802e+06,1.516561e+06,29080.75,757835.0
2020-11-17,1.5301102e+06,1.5605915e+06,30481.25,896715.25
2020-11-18,1.5029882e+06,1.5303782e+06,27390.0,892268.5
2020-11-19,1.5587068e+06,1.5898032e+06,31096.5,749724.5
2020-11-20,1.496675e+06,1.528226e+06,31551.0,1.106703e+06
2020-11-21,1.3385388e+06,1.3562495e+06,17710.75,612687.75
2020-11-22,1.2580262e+06,1.2921972e+06,34171.0,617021.75
2020-11-23,1.5246005e+06,1.5540342e+06,29433.75,1.0191725e+06
2020-11-24,1.5667002e+06,1.5936448e+06,26944.5,1.1377342e+06
2020-11-25,1.554912e+06,1.58754e+06,32628.0,1.2221945e+06
2020-11-26,1.5516058e+06,1.587025e+06,35419.25,1.3458622e+06
2020-11-27,1.4996035e+06,1.5339082e+06,34304.75,1.4079072e+06
2020-11-28,1.3208888e+06,1.3404358e+06,19547.0,1.1240265e+06
2020-11-29,1.2435165e+06,1.2744748e+06,30958.25,1.096776e+06
2020-11-30,1.5534105e+06,1.5883155e+06,34905.0,1.2252235e+06
2020-12-01,1.5686302e+06,1.5977588e+06,29128.5,1.3701582e+06
2020-12-02,1.5685595e+06,1.605848e+06,37288.5,1.453136e+06
2020-12-03,1.6357665e+06,1.6709218e+06,35155.25,1.1506622e+06
2020-12-04,1.5885472e+06,1.6219028e+06,33355.5,991708.5
2020-12-05,1.3300578e+06,1.3609232e+06,30865.5,1.0670818e+06
2020-12-06,1.2554148e+06,1.2843385e+06,28923.75,1.008145e+06
2020-12-07,1.5676372e+06,1.5935035e+06,25866.25,1.189543e+06
2020-12-08,1.5487605e+06,1.5798578e+06,31097.25,1.367754e+06
2020-12-09,1.5751825e+06,1.6100758e+06,34893.25,1.4580565e+06
2020-12-10,1.5742205e+06,1.6116035e+06,37383.0,1.488061e+06
2020-12-11,1.5785485e+06,1.6108352e+06,32286.75,1.1586252e+06
2020-12-12,1.3423162e+06,1.377762e+06,35445.75,1.1068542e+06
2020-12-13,1.224218e+06,1.2515898e+06,27371.75,1.0511178e+06
2020-12-14,1.5176635e+06,1.5510478e+06,33384.25,961467.0
2020-12-15,1.541482e+06,1.5742982e+06,32816.25,1.2054985e+06
2020-12-16,1.5061325e+06,1.544846e+06,38713.5,1.2114365e+06
2020-12-17,1.5175135e+06,1.5525135e+06,35000.0,945865.0
2020-12-18,1.4578348e+06,1.4936052e+06,35770.5,922446.25
2020-12-19,1.286968e+06,1.3132695e+06,26301.5,675934.25
2020-12-20,1.1936522e+06,1.22577e+06,32117.75,766686.75
2020-12-21,1.3695772e+06,1.4034208e+06,33843.5,786766.0
2020-12-22,1.3852265e+06,1.4286695e+06,43443.0,646297.75
2020-12-23,1.2745518e+06,1.3085698e+06,34018.0,968434.25
2020-12-24,1.1612082e+06,1.1970565e+06,35848.25,598138.5
2020-12-25,1.0949905e+06,1.1349798e+06,39989.25,820354.0
2020-12-26,1.1365042e+06,1.1574022e+06,20898.0,551676.0
2020-12-27,1.2316012e+06,1.2688102e+06,37209.0,301172.5
2020-12-28,1.2423932e+06,1.2724592e+06,30066.0,909018.5
2020-12-29,1.243182e+06,1.279172e+06,35990.0,902780.0
2020-12-30,1.263061e+06,1.2955635e+06,32502.5,762089.0
2020-12-31,1.176434e+06,1.220804e+06,44370.0,824562.0
2021-01-01,1.0989415e+06,1.1269985e+06,28057.0,999025.5
2021-01-02,1.1717622e+06,1.205451e+06,33688.75,1.068063e+06
2021-01-03,1.2123262e+06,1.248257e+06,35930.75,774437.0
2021-01-04,1.4763598e+06,1.507344e+06,30984.25,1.0823185e+06
2021-01-05,1.5181402e+06,1.5477165e+06,29576.25,1.1463665e+06
2021-01-06,1.4531322e+06,1.4854315e+06,32299.25,1.2199526e+06
2021-01-07,1.5233878e+06,1.5530022e+06,29614.5,1.372188e+06
2021-01-08,1.5036162e+06,1.5398e+06,36183.75,1.373334e+06
2021-01-09,1.3309718e+06,1.3506618e+06,19690.0,1.2508735e+06
2021-01-10,1.2927272e+06,1.3232738e+06,30546.5,1.02526525e+06
2021-01-11,1.6302172e+06,1.6694058e+06,39188.5,958514.0
2021-01-12,1.6445478e+06,1.6829568e+06,38409.0,915522.5
2021-01-13,1.6495622e+06,1.6955655e+06,46003.25,798960.75
2021-01-14,1.6140508e+06,1.6417062e+06,27655.5,1.262016e+06
2021-01-15,1.5785815e+06,1.6071938e+06,28612.25,1.3916072e+06
2021-01-16,1.391777e+06,1.4202105e+06,28433.5,1.2054535e+06
2021-01-17,1.3095068e+06,1.3350205e+06,25513.75,1.1590745e+06
2021-01-18,1.5879168e+06,1.6192775e+06,31360.75,1.0607188e+06
2021-01-19,1.632185e+06,1.6626042e+06,30419.25,828416.5
2021-01-20,1.624024e+06,1.658674e+06,34650.0,705826.75
2021-01-21,1.6220302e+06,1.663465e+06,41434.75,643070.75
2021-01-22,1.571816e+06,1.6082145e+06,36398.5,881008.5
2021-01-23,1.3417732e+06,1.3754338e+06,33660.5,1.0752735e+06
2021-01-24,1.2601208e+06,1.2928318e+06,32711.0,1.0547888e+06
2021-01-25,1.5494065e+06,1.5752842e+06,25877.75,1.38058e+06
2021-01-26,1.6125778e+06,1.6435872e+06,31009.5,1.2465708e+06
