Date,Biomass,Hydropower,Wind_offshore,Wind_onshore,Photovoltaics,Other_renewable,Nuclear,Lignite,Hard_coal,Fossil_gas,Hydro_pumped_storage,Other_conventional,Total_renewable,Total_fossil,Wind_total,Total_generation,Renewable_share,Fossil_share,Clean_to_dirty_ratio,Solar_to_wind_ratio,Baseload_dependency,Year,Month,Day,Quarter,Wind_total_rolling,Solar_rolling
2015-07-23,89822.75,44128.75,10328.0,68933.0,132928.5,2480.5,152975.5,404047.5,274455.5,69783.5,22567.75,175609.5,348621.5,923896.0,79261.0,1448060.75,24.07506038679662,63.80229558739162,0.3773384666672439,1.677098446903269,57.420139313906546,2015,7,23,3,134366.625,163180.7
2015-07-24,90694.75,43569.0,10409.75,74287.0,169176.5,2490.25,174189.25,384870.75,251373.25,49009.5,26915.0,166014.5,390627.25,851268.0,84696.75,1442999.5,27.070504875434814,58.992951834009645,0.4588769341734918,1.9974379182200026,56.16309984861395,2015,7,24,3,130847.54166666667,164392.10833333334
2015-07-25,90776.5,42415.25,37347.0,405351.25,135593.25,2227.75,170105.5,292918.5,49112.25,30248.25,15243.75,101004.75,713711.0,473283.75,442698.25,1372344.0,52.006712602671044,34.48725319599168,1.5079981089568362,0.3062881996935836,37.31835822505145,2015,7,25,3,143878.15833333333,163046.65833333333
2015-07-26,90503.0,41215.25,27926.0,245750.0,177346.75,2257.0,164869.0,274977.0,57138.25,37022.75,23509.5,97306.25,584998.0,466444.25,273676.0,1239820.75,47.18407882752406,37.62191026404422,1.2541648868005126,0.6480171809000423,40.085169569875326,2015,7,26,3,152078.875,163694.59166666667
2015-07-27,89642.5,39462.25,26008.0,247722.0,113896.0,2330.75,186283.25,382828.5,155203.75,25434.25,22433.5,111630.5,519061.5,675097.0,273730.0,1402875.25,36.99983302150351,48.122382941747674,0.7688695106036614,0.4160888466737296,51.63078470448459,2015,7,27,3,155907.71666666667,163741.03333333333
2015-07-28,88924.5,39918.75,37309.75,394006.0,123038.25,2241.25,182843.25,358624.75,95416.0,31038.5,23460.5,98557.0,685438.5,583636.25,431315.75,1475378.5,46.45848505993547,39.55840823219262,1.1744275651144014,0.2852625947464242,43.167499051938194,2015,7,28,3,167867.50833333333,161637.71666666667
2015-07-29,89253.5,39549.0,47368.25,344947.0,118725.0,2257.25,178988.25,377086.25,117944.5,39368.0,21501.0,93239.25,642100.0,627638.0,392315.25,1470227.25,43.67352053908673,42.689863080690415,1.0230419445603995,0.30262652293022,45.84454546057421,2015,7,29,3,179193.775,159523.425
2015-07-30,89678.25,41001.75,52908.5,334285.25,151512.0,2258.5,177096.25,361922.25,119212.0,43813.75,22346.25,86384.0,671644.25,611332.0,387193.75,1482418.75,45.3073229139877,41.23882000278262,1.0986571126654583,0.39130796920146566,44.40246725157787,2015,7,30,3,190769.94166666668,157641.05
2015-07-31,89987.0,39088.25,27556.0,112514.25,188271.5,2346.75,187622.5,407860.0,133899.75,27613.25,24936.5,87824.0,459763.75,657197.0,140070.25,1329519.75,34.581189937193486,49.431157378444354,0.6995828495869579,1.3441219673699447,54.86058029600538,2015,7,31,3,190608.15,156655.8
2015-08-01,88882.0,37143.75,4535.5,58927.0,157697.0,2253.5,185608.25,372276.0,78492.25,32308.5,25862.75,85284.0,349438.75,568360.75,63462.5,1129270.5,30.94375971036169,50.32990324284571,0.6148185813323668,2.484884774473114,56.35288445062543,2015,8,1,3,185325.625,154813.675
2015-08-02,88203.25,39845.25,3960.0,36617.0,183835.25,2204.75,176628.25,330760.0,48840.25,42788.0,20834.5,87573.25,354665.5,509961.5,40577.0,1062089.75,33.39317604750446,48.01491587693037,0.6954750505675429,4.530528378145255,52.371139068049565,2015,8,2,3,183794.7,154625.99166666667
2015-08-03,88370.5,39499.5,22996.0,102528.25,203408.25,2170.25,186830.25,389429.25,158360.5,26479.25,30937.25,109881.0,458972.75,684150.0,125524.25,1360890.25,33.725919485425074,50.272239072915696,0.6708656727325879,1.6204697498690492,53.98084085031839,2015,8,3,3,185249.2,154864.21666666667
2015-08-04,87616.0,39605.75,13808.25,153487.5,139899.75,2221.75,188275.5,388384.5,221276.0,28164.25,22645.75,112758.5,436639.0,750583.25,167295.75,1398143.5,31.22991309547267,53.684278473561555,0.5817329390177572,0.836242104177781,57.07110893838866,2015,8,4,3,187946.21666666667,153707.74166666667
2015-08-05,88262.0,41123.0,10566.5,54508.0,194809.0,2237.5,189266.0,393377.0,252300.0,24681.25,25192.25,110401.5,391506.0,780759.75,65074.5,1386724.0,28.23243846648648,56.30246177321515,0.5014423451003974,2.993630377490415,60.209746135496324,2015,8,5,3,183769.14166666666,153846.56666666668
2015-08-06,88661.75,41190.5,17846.0,81220.0,190601.5,2194.0,188083.75,385273.25,262892.75,23514.5,33426.25,115849.25,421713.75,787529.75,99066.0,1430753.5,29.474941001367462,55.04300705886793,0.5354892942139646,1.9239850200876183,58.44820578806902,2015,8,6,3,183719.25,154052.13333333333
2015-08-07,88408.75,40427.5,3273.0,69198.25,176365.25,2131.5,200423.0,386070.75,273294.75,25864.25,27524.5,110807.75,379804.25,796037.5,72471.25,1403789.25,27.05564599529452,56.706339644643954,0.47711854026977374,2.4335891819169673,61.247690848181094,2015,8,7,3,172415.475,155691.16666666666
2015-08-08,89192.5,40438.5,7884.25,121174.0,157084.0,1988.25,199568.5,353650.25,132633.75,28359.25,22139.0,91578.5,417761.5,606221.75,129058.25,1245690.75,33.5365338467834,48.6655094773723,0.6891232457429975,1.217155819174675,55.05800697323955,2015,8,8,3,162642.5,156337.5
2015-08-09,89308.5,39368.25,2431.0,65743.0,171796.75,1889.0,207397.5,342596.75,89138.75,31342.0,24222.25,86137.0,370536.5,549214.5,68174.0,1151370.75,32.18220542774775,47.700925179834556,0.6746662733777058,2.5199746237568577,55.51061636749066,2015,8,9,3,156976.375,155365.10833333334
2015-08-10,88761.25,40724.5,2987.25,72776.5,149189.5,2162.75,214911.0,382184.75,248397.5,24709.75,35812.75,109472.5,356601.75,764764.5,75763.75,1372090.0,25.98967633318514,55.7371965395856,0.46628962249162975,1.9691409150154262,61.62083026623618,2015,8,10,3,157859.1,153873.09166666667
2015-08-11,87966.25,41849.5,3992.25,78365.0,166505.5,2212.25,217792.5,382863.75,292769.25,24389.0,30663.75,117576.0,380890.75,817598.0,82357.25,1446945.0,26.323789086661897,56.50511940675008,0.4658655598472599,2.0217467193234353,61.7456434073168,2015,8,11,3,156811.13333333333,154725.35833333334
2015-08-12,88764.0,41182.75,6187.75,69161.5,154921.25,2155.5,218576.75,387138.75,316812.0,26414.5,27560.0,120435.75,362372.75,850801.0,75349.25,1459310.5,24.831778432348703,58.301574613490416,0.4259195158444807,2.0560423627308833,63.21666979028795,2015,8,12,3,155522.14166666666,157366.59166666667
2015-08-13,89034.75,38838.0,32308.5,158313.0,182843.5,2162.0,233095.5,376479.5,274749.75,33929.75,21206.5,105132.75,503499.75,790291.75,190621.5,1548093.5,32.52385918550785,51.04935522305338,0.6371061699682428,0.9591966278725118,57.12347154742269,2015,8,13,3,157965.53333333333,159841.925
2015-08-14,89117.75,37900.25,35026.75,174742.0,146496.0,2186.25,239852.5,361568.0,246148.25,27482.75,24574.0,104068.0,485469.0,739267.0,209768.75,1489162.5,32.60013598247337,49.643138341181704,0.6566896669268343,0.6983690373327772,56.91579998824843,2015,8,14,3,163187.99166666667,159304.475
2015-08-15,89143.0,37490.0,8104.25,61800.75,121590.25,2076.5,248789.75,322192.75,173262.5,30370.25,19002.5,86110.75,320204.75,611936.25,69905.0,1199933.25,26.685213531669365,50.997524237285695,0.5232648825755951,1.7393641370431299,62.02386674425432,2015,8,15,3,164245.675,157240.375
2015-08-16,88903.25,38797.25,19145.5,72583.5,56385.75,2041.25,252442.0,310469.5,149385.0,34295.0,11441.25,89473.75,277856.5,583623.25,91729.0,1125363.0,24.69038879010595,51.8608884422182,0.47608881243165,0.6146992772187639,63.29482131543334,2015,8,16,3,161096.60833333334,153504.09166666667
2015-08-17,89313.25,41627.5,24232.75,115278.5,49826.25,2113.0,253164.25,376461.0,237353.5,30173.0,28999.5,127384.5,322391.25,771372.0,139511.25,1375927.0,23.430839717514083,56.06198584663286,0.41794523265039435,0.35714861704701234,63.010519453430305,2015,8,17,3,160581.34166666667,150211.64166666666
2015-08-18,90391.0,43765.25,25358.0,90762.0,94327.5,2130.25,253495.25,382902.5,261598.0,23198.5,25635.25,129369.25,346734.0,797068.25,116120.0,1422932.75,24.367560589212665,56.015876365204186,0.43501168187291367,0.8123277643816741,63.10879765751404,2015,8,18,3,160012.63333333333,149729.88333333333
2015-08-19,90633.75,43310.75,7516.5,27790.75,104524.0,2127.75,254817.25,415275.5,253869.75,23078.75,24020.5,127675.0,275903.5,819899.0,35307.25,1374640.25,20.070960383998653,59.644623384190886,0.33650913100272106,2.96041181343775,67.21485857845353,2015,8,19,3,156973.25,148362.88333333333
2015-08-20,91024.5,43762.75,3796.0,22609.25,123529.25,2116.5,253930.75,418866.5,273452.5,21460.25,20834.25,123106.25,286838.25,836885.5,26405.25,1398488.75,20.51058687458158,59.8421331598127,0.3427449155230913,4.678207932134708,67.66230690093145,2015,8,20,3,151047.30833333332,146724.075
2015-08-21,91515.5,40020.0,8559.0,42197.0,173469.25,2105.5,240423.25,416273.0,242863.5,24579.5,22825.5,109803.0,357866.25,793519.0,50756.0,1414634.0,25.297444427321835,56.093590285543826,0.45098636579590407,3.417709236346442,63.58957511271467,2015,8,21,3,149975.15833333333,146986.41666666666
2015-08-22,91308.5,36996.25,22112.75,95013.75,186346.75,1810.25,250049.5,390368.0,101922.25,23083.75,19507.0,83025.75,433588.25,598399.75,117126.5,1301544.5,33.31336346932433,45.97612682470711,0.7245795975015029,1.5909870951492617,57.03529537407288,2015,8,22,3,151237.34166666667,148767.025
2015-08-23,91184.25,34285.0,48513.5,248168.25,171316.75,1799.25,235772.25,317846.25,50668.25,22200.5,22516.75,88123.25,595267.0,478838.25,296681.75,1332394.25,44.6764912112162,35.93818045972504,1.2431483909232397,0.5774428322604946,45.353449251225754,2015,8,23,3,158303.50833333333,148838.36666666667
2015-08-24,91406.0,33299.25,33374.25,221302.75,120085.25,2208.25,247707.5,404601.75,193070.5,24714.5,28851.5,108456.5,501675.75,730843.25,254677.0,1509078.0,33.24385817035302,48.42978626684638,0.6864341293430568,0.47151980744236816,56.019619264212984,2015,8,24,3,152036.13333333333,148321.43333333332
2015-08-25,90677.0,36485.75,49973.0,351305.75,127302.0,2250.75,242005.25,369354.5,155283.0,24043.0,26295.5,113171.0,657994.25,661851.5,401278.75,1588146.5,41.43158392503462,41.67446139257304,0.9941720310371738,0.3172408207511611,48.27279788105191,2015,8,25,3,156289.55833333332,146653.275
2015-08-26,91211.0,38503.5,52252.25,232381.25,180242.5,2253.25,242533.5,402496.25,198035.25,22062.0,23649.5,108156.0,596843.75,730749.5,284633.5,1593776.25,37.44840281062037,45.850193839944595,0.8167556050329149,0.633244154324772,52.89732482837538,2015,8,26,3,156653.00833333333,148864.825
2015-08-27,91247.0,38317.25,43390.5,194794.25,119739.5,2248.0,247130.5,392138.0,264777.25,22193.0,32812.5,114680.25,489736.5,793788.5,238184.75,1563468.0,31.32373032259055,50.77101034367188,0.6169609411071085,0.502716903580099,57.82310542972417,2015,8,27,3,150215.30833333332,148754.86666666667
2015-08-28,91660.25,38685.0,22164.25,68404.75,107128.75,2160.25,251412.5,398004.5,343916.5,34220.25,31218.0,111026.0,330203.25,887167.25,90569.0,1500001.0,22.01353532430978,59.14444390370407,0.3721995486194965,1.182841259150482,66.22218918520721,2015,8,28,3,140157.1,148368.325
2015-08-29,90989.0,37302.25,13413.0,28552.75,172191.5,1778.75,250378.0,399092.75,170404.5,31530.75,23660.25,100693.25,344227.25,701721.25,41965.75,1319986.75,26.078083738340556,53.16123438360272,0.4905469942658855,4.103143634988056,62.11238484022662,2015,8,29,3,128649.5,149057.64166666666
2015-08-30,91333.5,34355.25,5002.5,38570.0,162396.25,1765.0,248220.5,366891.5,122391.25,30750.25,23119.25,90488.5,333422.5,610521.5,43572.5,1215283.75,27.4357737441976,50.236950835555895,0.5461273681598436,3.7270354007688336,60.68568348749829,2015,8,30,3,125432.90833333334,148195.13333333333
2015-08-31,90458.0,35328.0,16268.25,78775.0,166717.25,2014.25,248900.25,374879.25,320576.25,31909.5,46144.25,112852.0,389560.75,840217.0,95043.25,1524822.25,25.54794501457465,55.102619338090065,0.463643023171395,1.7541198349172613,61.93218586625425,2015,8,31,3,126485.6,148495.80833333332
2015-09-01,90532.5,38358.75,45362.0,169191.0,94595.5,2036.75,250476.25,358430.25,348013.5,40904.25,29846.0,121820.75,440076.5,869168.75,214553.0,1589567.5,27.68529804490844,54.67957478999791,0.5063188247391545,0.44089572273517497,60.20002296222086,2015,9,1,3,132284.8,145521.15
2015-09-02,90828.75,39312.25,55391.75,139936.5,120105.0,2013.25,252864.0,386878.75,301666.25,22318.0,23469.75,171922.75,447587.5,882785.75,195328.25,1606707.0,27.857443827654947,54.94379186746556,0.5070171329793214,0.6148880154304357,58.59245027251391,2015,9,2,3,134611.6,142744.375
2015-09-03,91341.0,39213.5,51440.75,60937.75,91535.5,1994.0,250230.25,395783.75,344939.25,35695.5,28790.5,128997.0,336462.5,905415.5,112378.5,1520898.75,22.122610068553218,59.531609188317105,0.3716111553204026,0.8145285797550244,65.15576727247623,2015,9,3,3,132781.025,141132.23333333334
2015-09-04,91866.75,43017.75,35458.75,185877.25,123201.0,1965.5,251945.75,384412.75,276820.5,21677.25,24222.75,131713.0,481387.0,814623.5,221336.0,1572179.0,30.619096171619137,51.814933286858555,0.5909318844840592,0.5566243177793039,58.08365332446242,2015,9,4,3,137989.74166666667,138745.3
2015-09-05,92042.0,40010.0,46857.75,389602.75,95646.25,2003.25,242819.5,303601.5,61527.75,22748.5,23380.25,92270.5,666162.0,480148.25,436460.5,1412510.0,47.16157761714961,33.99255580491465,1.387408992951656,0.2191406782515256,43.04031475883357,2015,9,5,3,149236.225,135580.125
2015-09-06,92457.0,40508.0,40376.25,458040.25,97597.75,2009.75,210430.75,238293.75,50793.75,19645.75,17439.75,101112.0,730989.0,409845.25,498416.5,1368704.75,53.40735465409907,29.94402189369183,1.7835731901248093,0.1958156481577155,36.49569054246359,2015,9,6,3,163434.4,132954.54166666666
2015-09-07,92086.25,37257.5,22301.75,139803.0,89034.5,2103.5,252832.25,391034.0,282896.25,23661.75,26983.5,117954.5,382586.5,815546.5,162104.75,1477948.75,25.886317099967098,55.180972953223176,0.4691167211189062,0.5492405373685842,62.705997078721445,2015,9,7,3,164535.95,130686.225
2015-09-08,91980.0,38357.0,11571.75,69665.75,117961.25,2122.5,252415.75,428175.5,343414.75,24059.25,25944.0,121169.75,331658.25,916819.25,81237.5,1526837.25,21.7219124042199,60.04695326892241,0.36174878527037907,1.4520541621787968,67.06713502044832,2015,9,8,3,164971.4,128891.70833333333
2015-09-09,92178.75,36326.0,5157.75,83773.75,142308.25,2141.25,252758.75,448891.25,329660.75,29310.5,19709.25,118220.75,361885.75,926083.25,88931.5,1560437.0,23.191307947709518,59.34768593669594,0.3907702142328997,1.6002007162816325,66.09114946646356,2015,9,9,3,165410.325,128662.33333333333
2015-09-10,92361.75,35106.5,16624.75,130173.0,141591.5,2228.0,252322.25,435335.5,279040.75,25255.0,24129.5,119867.5,418085.5,859498.75,146797.75,1554036.0,26.903205588544925,55.30751861604236,0.486429445069001,0.9645345381656054,62.20566962412711,2015,9,10,3,167558.34166666667,127831.86666666667
2015-09-11,93806.0,34886.0,32165.0,117658.75,138020.25,2242.5,251336.5,431158.75,268119.25,24639.0,29461.0,108476.5,418778.5,832393.5,149823.75,1531969.5,27.335955448199194,54.33486110526352,0.5031015979822043,0.921217430480815,62.051790195561985,2015,9,11,3,170040.825,127268.5
2015-09-12,94777.75,33543.5,27647.0,117242.25,131438.0,1992.75,250851.75,410380.0,193317.5,22498.0,17900.75,84464.5,406641.25,710660.0,144889.25,1386053.75,29.338057777340886,51.27218190492252,0.5722022486139645,0.9071618494815868,61.65339908354925,2015,9,12,3,168516.41666666666,125554.98333333334
2015-09-13,94369.25,30490.0,16807.75,113834.5,96787.5,1896.0,240394.0,416142.5,131324.0,21659.25,13265.0,78524.75,354185.0,647650.5,130642.25,1255494.5,28.210796622366725,51.58529169183935,0.5468767491108244,0.7408591018602328,62.75300290045078,2015,9,13,3,165878.86666666667,123898.03333333334
2015-09-14,94157.5,32278.25,25995.75,192470.25,70733.0,1970.25,247540.25,431489.5,257513.75,24122.5,29003.75,112979.0,417605.0,826104.75,218466.0,1520253.75,27.46942738999986,54.339925160520075,0.5055109536653796,0.32377120467258064,61.60441965691583,2015,9,14,3,170830.9,122202.79166666667
2015-09-15,93538.25,39158.75,53067.5,309350.5,95002.5,1954.25,250891.75,387040.25,195537.25,30397.75,23054.75,108329.75,592071.75,721305.0,362418.0,1587323.25,37.300011198097174,45.44159483583448,0.8208341131698796,0.262135158849726,52.50784614916968,2015,9,15,3,179853.86666666667,123490.01666666666
2015-09-16,93212.75,37554.5,37471.25,267351.0,70322.75,2008.5,249725.75,419185.5,239973.0,33142.0,25629.25,405787.0,507920.75,1098087.5,304822.25,1881363.25,26.997484403928908,58.36658603807637,0.4625503432103544,0.23070084286826176,48.30987583073072,2015,9,16,3,185364.23333333334,124173.23333333334
2015-09-17,92594.25,36770.0,53627.5,391476.0,76104.5,1982.25,238955.5,379446.5,194574.5,42710.0,18598.5,111691.25,652554.5,728422.25,445103.5,1638530.75,39.82558764917899,44.45581811632159,0.8958464681714486,0.1709815806885365,49.61618816125361,2015,9,17,3,196330.35,123565.8
2015-09-18,92786.25,37116.5,25849.5,172997.5,111527.75,2053.5,249873.5,426199.75,281077.25,23905.5,21938.25,109922.25,442331.0,841104.75,198847.0,1555247.5,28.441196658409673,54.081729756839344,0.5258928807618789,0.5608721781067856,61.5432913410888,2015,9,18,3,201781.675,123799.25833333333
2015-09-19,92993.75,35489.0,10885.75,76718.75,105756.5,1937.75,250695.25,439772.25,172295.0,21780.75,23387.0,491341.0,323781.5,1125189.0,87604.5,1723052.75,18.79115424643848,65.30206344524275,0.28775743452877695,1.2072039678327027,50.071740403768835,2015,9,19,3,203821.65,123206.83333333333
2015-09-20,92635.25,33017.75,26053.0,140167.25,90975.25,1958.25,248258.25,421317.25,91608.5,21986.75,15393.0,76898.25,384806.75,611810.75,166220.25,1260268.75,30.533705608426775,48.54605416503424,0.6289636950642008,0.5473174898966883,60.39854594506132,2015,9,20,3,207670.45833333334,120457.03333333334
2015-09-21,92471.5,31812.5,18042.5,71340.0,133641.75,2221.0,249817.0,438085.75,316346.5,40277.75,27241.0,114519.25,349529.25,909229.25,89382.5,1535816.5,22.75852942066972,59.20168522736928,0.38442367532720706,1.4951668391463653,65.38862227355938,2015,9,21,3,206745.65833333333,118700.2
2015-09-22,92546.25,33554.75,27265.25,152469.25,66472.25,2207.0,247460.5,412417.75,342632.75,37890.5,24406.75,119422.0,374514.75,912363.0,179734.5,1558745.0,24.026684929221904,58.531895852111795,0.41048875283193204,0.36983578556148095,64.31526644832863,2015,9,22,3,202847.41666666666,115205.38333333333
2015-09-23,93403.5,36756.25,2167.25,75820.25,64207.0,2357.0,251582.0,443341.5,388991.0,52211.0,30659.0,115643.75,274711.25,1000187.25,77987.5,1557139.5,17.64204491633537,64.23234719817974,0.2746598199487146,0.8232986055457605,69.60933814857307,2015,9,23,3,196957.76666666666,113342.775
2015-09-24,92805.0,37948.5,35153.25,157344.5,99773.0,2208.75,247256.25,419513.5,311845.25,37885.75,21940.75,113215.0,425233.0,882459.5,192497.75,1576889.5,26.966569312561216,55.96203792339286,0.4818725391930168,0.5183073568392358,62.05983361548162,2015,9,24,3,189998.4,112425.14166666666
2015-09-25,93162.5,36494.5,25134.5,60488.0,104588.5,2304.25,236004.0,441946.25,350781.0,33878.5,30750.0,112626.25,322172.25,939232.0,85622.5,1528158.25,21.082387900598647,61.46169743873058,0.34301668810262004,1.221507197290432,67.31837164115693,2015,9,25,3,183364.7,109903.34166666666
2015-09-26,93676.5,35069.75,6739.25,57646.75,94858.5,2308.75,221873.25,429081.0,260299.0,22690.0,21408.25,83951.5,290299.5,796021.5,64386.0,1329602.5,21.833555517532496,59.86913382007029,0.3646880140800217,1.4732783524368651,68.53576538852776,2015,9,26,3,177571.40833333333,109073.975
2015-09-27,93933.75,31862.75,6856.5,84852.25,130183.75,2266.5,221354.25,421092.25,136771.0,22965.0,19260.0,80017.25,349955.5,660845.5,91708.75,1251415.25,27.96477827803361,52.8078509511531,0.5295572111787097,1.4195346681750651,62.26690141421882,2015,9,27,3,177609.4,109842.475
2015-09-28,94387.0,31740.75,2541.5,83345.5,130786.5,2490.5,222612.0,443644.75,331334.25,33073.5,31343.25,118387.25,345291.75,926439.75,85887.0,1525686.75,22.631890196332897,60.72280237080121,0.37270826300361143,1.5227741101680115,65.38635797944762,2015,9,28,3,179073.44166666668,108462.30833333333
2015-09-29,94004.0,34661.75,1801.75,163113.25,142000.5,2490.5,223464.5,428696.75,325359.75,33368.25,29815.25,290363.25,438071.75,1077788.0,164915.0,1769139.5,24.761854562627764,60.921594933582114,0.4064544697101842,0.8610526634933148,55.25403734414386,2015,9,29,3,183118.19166666668,107782.45
2015-09-30,93100.75,33542.5,2586.5,146542.75,159769.75,2464.0,223386.75,434234.0,343423.25,34042.5,33353.25,120321.75,438006.25,932021.5,149129.25,1626767.75,26.924940576182433,57.292843431399476,0.46995294636443474,1.0713508583996767,61.535766245673365,2015,9,30,3,184921.05833333332,107550.86666666667
2015-10-01,92475.5,32037.75,4214.75,103322.5,169808.0,2031.0,223653.25,426387.0,365198.0,27439.0,29846.0,123220.5,403889.5,942244.5,107537.25,1599633.25,25.248881267002922,58.9037831015328,0.4286461741087372,1.5790621389332533,63.46693843729493,2015,10,1,4,181353.86666666667,110057.95
2015-10-02,92584.5,29878.5,5392.0,71689.25,160641.0,2097.0,223610.5,430142.0,384011.0,24288.5,31760.5,123100.0,362282.25,961541.5,77081.25,1579194.75,22.940948226936545,60.88808869203751,0.37677234939937587,2.0840476769642424,65.71472581200007,2015,10,2,4,177412.3,111409.15
2015-10-03,93039.25,29876.75,6509.25,58469.75,134111.75,2099.5,222598.0,407282.0,216858.5,24735.0,24889.75,86493.75,324106.25,735369.25,64979.0,1306963.25,24.79842107266597,56.2654879546154,0.44073946524144164,2.0639244986841905,64.78671072044298,2015,10,3,4,175832.31666666668,112828.35833333334
2015-10-04,93024.5,28225.5,6293.75,49201.0,72106.75,2076.75,221415.75,419787.25,200254.25,22882.25,20047.25,86439.0,250928.25,729362.75,55494.75,1221754.0,20.53836124129735,59.69800385347624,0.34403765478837517,1.2993436316047915,68.87288684956219,2015,10,4,4,170304.275,111125.21666666666
2015-10-05,93471.0,28538.0,22887.75,94152.0,101552.75,2025.25,219754.75,420037.25,338782.5,29586.75,28483.25,108213.0,342626.75,896619.5,117039.75,1487484.25,23.03397498158384,60.27757940966434,0.3821317180810812,0.8676774343759278,65.78721757894243,2015,10,5,4,159656.91666666666,111322.1
2015-10-06,93930.0,33211.5,59658.75,233524.5,56156.25,2003.25,186235.25,409419.75,326447.25,53657.5,25378.75,130580.25,478484.25,920104.75,293183.25,1610203.0,29.715771862305562,57.1421584731863,0.5200323658800805,0.19153976224767275,57.2662111547426,2015,10,6,4,152815.80833333332,109940.71666666666
2015-10-07,94135.25,35618.0,41136.25,167183.0,37457.25,2049.75,191239.5,410042.5,345026.0,60594.5,29445.25,122156.0,377579.5,937819.0,208319.25,1536083.25,24.580666444998993,61.05261547510528,0.40261447038287773,0.17980695495015464,61.60525479331931,2015,10,7,4,154356.29166666666,108221.475
2015-10-08,94951.5,39213.75,15636.25,43872.0,44709.5,2102.0,194268.75,435959.75,367430.25,75692.0,28851.5,124796.5,240485.0,1003878.5,59508.25,1467483.75,16.387574990183026,68.40815102722603,0.23955588250968618,0.7513159940008318,67.98431328455938,2015,10,8,4,153631.98333333334,105779.75
2015-10-09,94784.5,37356.75,6674.0,37421.0,60436.25,2198.5,194171.0,443800.25,351865.5,70435.0,27658.5,128829.75,238871.0,994930.5,44095.0,1455631.0,16.41013416174841,68.35046107152156,0.24008812675860275,1.3705919038439733,68.00052691925357,2015,10,9,4,152137.43333333332,103050.68333333333
2015-10-10,95038.0,34707.75,26065.0,154841.25,72660.5,2172.5,191794.75,432700.75,232143.0,26867.25,19850.5,89825.5,385485.0,781536.5,180906.25,1378666.75,27.96070914163992,56.687847153781,0.49323991905688347,0.4016472620487131,62.13528396184213,2015,10,10,4,153274.38333333333,100752.98333333334
2015-10-11,94874.25,30277.0,56997.0,267702.0,111137.25,1942.5,185662.75,408338.75,80935.75,23144.75,18720.75,83808.5,562930.0,596227.75,324699.0,1363541.25,41.28441292113458,43.72641825100634,0.9441526329494057,0.342277771104931,49.49885087818209,2015,10,11,4,159103.55833333332,99856.88333333333
2015-10-12,95435.0,27552.5,49690.75,176056.5,119868.75,2175.25,190002.5,425450.0,281815.0,41222.0,28051.75,136269.0,470778.75,884756.0,225747.25,1573589.0,29.917516581521603,56.22535490525162,0.532100093133022,0.530986534719692,57.02044816022481,2015,10,12,4,161798.825,99471.24166666667
2015-10-13,95507.0,30474.75,41860.0,92499.25,44310.0,2210.75,191173.5,433504.0,358394.25,79626.25,39487.75,163771.75,306861.75,1035296.25,134359.25,1572819.25,19.510299737239357,65.82423568378883,0.29639994349443455,0.32978749137108165,62.50379692389956,2015,10,13,4,161922.725,97721.99166666667
2015-10-14,95540.75,33953.75,58198.0,75796.75,22928.5,2230.25,188252.0,432683.0,371685.0,96212.75,29705.25,168680.0,288648.0,1069260.75,133994.75,1575866.0,18.316785818083517,67.85226345387235,0.2699509918417935,0.17111491308428128,62.988858189719174,2015,10,14,4,159107.01666666666,96128.50833333333
2015-10-15,95343.75,35192.75,55160.5,117760.75,13683.0,2245.75,189621.25,406736.5,372569.75,106437.0,28916.0,166523.25,319386.5,1052266.5,172921.25,1590190.25,20.08479802966972,66.17236522485281,0.3035224441716998,0.07912850502757758,60.93154576944488,2015,10,15,4,152790.45833333334,93417.85833333334
2015-10-16,94918.0,36384.5,54685.5,35579.0,16653.5,2269.5,194987.0,390528.0,406679.0,97450.25,34510.5,163446.75,240490.0,1058104.0,90264.5,1528091.5,15.737931923579184,69.24349752616253,0.22728389647898506,0.18449667366461897,64.93027413607105,2015,10,16,4,145638.53333333333,91628.88333333333
2015-10-17,95062.0,35079.75,18162.75,10383.75,30161.5,2260.5,195398.75,373026.75,348733.25,46815.5,19552.25,134068.5,191110.25,902644.0,28546.5,1308705.25,14.603001707221699,68.97229150719767,0.21172272789715546,1.056574361130086,70.08138387157842,2015,10,17,4,131753.3,90097.45
2015-10-18,94975.25,32585.5,12551.0,18536.75,29224.75,2230.25,195294.0,368488.25,309911.25,29603.0,19587.25,106871.25,190103.5,814873.75,31087.75,1219858.5,15.584061594029144,66.8006781114367,0.2332919670071591,0.9400728582801907,71.62252835062426,2015,10,18,4,126161.325,87354.01666666666
2015-10-19,95330.5,33283.25,4820.0,17571.5,37181.25,2101.75,194707.25,403443.5,381021.5,81524.25,31559.5,159209.0,190288.25,1025198.25,22391.5,1441753.25,13.198392304647136,71.10774676596012,0.18561117325356338,1.6605073353727977,67.91538357898621,2015,10,19,4,123987.55833333333,85068.175
2015-10-20,96359.75,34514.75,1960.0,24324.25,35196.5,1965.25,194887.75,422525.5,374541.25,81962.75,27524.0,158864.0,194320.5,1037893.5,26284.25,1454625.75,13.358796927663352,71.35123931361727,0.187225856988217,1.339071877645358,68.19310740236793,2015,10,20,4,119323.025,83208.88333333333
